Loading solver states for value-error benchmarking...
Run 'twonet': iterations=300, temperature_moves=6, noise_frac=0.25, teacher_side=None, extra_iterations_side=None
iter  121/300: games={'X': 17, 'O': 0, 'draw': 3}, buffer_x=8000, buffer_o=8000, value_loss=0.1306, policy_loss=0.5820, value_error_vs_solver=0.4703 (X=0.4431, O=0.4976), elapsed=6.5s
iter  122/300: games={'X': 16, 'O': 3, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.1324, policy_loss=0.5832, value_error_vs_solver=0.5402 (X=0.5804, O=0.5000), elapsed=5.1s
iter  123/300: games={'X': 17, 'O': 2, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.1320, policy_loss=0.5829, value_error_vs_solver=0.4628 (X=0.4788, O=0.4468), elapsed=5.2s
iter  124/300: games={'X': 19, 'O': 1, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.1315, policy_loss=0.5827, value_error_vs_solver=0.4708 (X=0.5269, O=0.4148), elapsed=4.5s
iter  125/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.1305, policy_loss=0.5830, value_error_vs_solver=0.4795 (X=0.4905, O=0.4684), elapsed=5.2s
iter  126/300: games={'X': 19, 'O': 1, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.1304, policy_loss=0.5837, value_error_vs_solver=0.5503 (X=0.5997, O=0.5009), elapsed=4.1s
iter  127/300: games={'X': 18, 'O': 1, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.1292, policy_loss=0.5825, value_error_vs_solver=0.5280 (X=0.4917, O=0.5642), elapsed=5.3s
iter  128/300: games={'X': 19, 'O': 1, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.1280, policy_loss=0.5827, value_error_vs_solver=0.5031 (X=0.5013, O=0.5048), elapsed=4.5s
iter  129/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.1263, policy_loss=0.5834, value_error_vs_solver=0.5221 (X=0.5665, O=0.4778), elapsed=5.6s
iter  130/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.1254, policy_loss=0.5838, value_error_vs_solver=0.5107 (X=0.5366, O=0.4848), elapsed=4.6s
iter  131/300: games={'X': 18, 'O': 0, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.1247, policy_loss=0.5852, value_error_vs_solver=0.4793 (X=0.5239, O=0.4347), elapsed=5.7s
iter  132/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.1216, policy_loss=0.5873, value_error_vs_solver=0.4960 (X=0.5378, O=0.4542), elapsed=4.4s
iter  133/300: games={'X': 19, 'O': 1, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.1198, policy_loss=0.5894, value_error_vs_solver=0.4798 (X=0.4909, O=0.4686), elapsed=5.3s
iter  134/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.1189, policy_loss=0.5912, value_error_vs_solver=0.4486 (X=0.5215, O=0.3756), elapsed=4.4s
iter  135/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.1170, policy_loss=0.5933, value_error_vs_solver=0.4382 (X=0.4615, O=0.4149), elapsed=4.4s
iter  136/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.1164, policy_loss=0.5950, value_error_vs_solver=0.5030 (X=0.5353, O=0.4708), elapsed=4.6s
iter  137/300: games={'X': 16, 'O': 1, 'draw': 3}, buffer_x=8000, buffer_o=8000, value_loss=0.1144, policy_loss=0.5953, value_error_vs_solver=0.5052 (X=0.5455, O=0.4649), elapsed=5.8s
iter  138/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.1122, policy_loss=0.5967, value_error_vs_solver=0.4978 (X=0.5282, O=0.4674), elapsed=5.6s
iter  139/300: games={'X': 18, 'O': 2, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.1130, policy_loss=0.5972, value_error_vs_solver=0.4706 (X=0.5081, O=0.4331), elapsed=5.5s
iter  140/300: games={'X': 15, 'O': 0, 'draw': 5}, buffer_x=8000, buffer_o=8000, value_loss=0.1117, policy_loss=0.5981, value_error_vs_solver=0.5062 (X=0.5453, O=0.4670), elapsed=7.5s
iter  141/300: games={'X': 18, 'O': 0, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.1095, policy_loss=0.6000, value_error_vs_solver=0.5469 (X=0.6006, O=0.4931), elapsed=4.9s
iter  142/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.1083, policy_loss=0.6032, value_error_vs_solver=0.4800 (X=0.5153, O=0.4448), elapsed=4.3s
iter  143/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.1062, policy_loss=0.6062, value_error_vs_solver=0.5451 (X=0.6100, O=0.4802), elapsed=4.2s
iter  144/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.1054, policy_loss=0.6091, value_error_vs_solver=0.5110 (X=0.5194, O=0.5027), elapsed=4.4s
iter  145/300: games={'X': 18, 'O': 0, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.1031, policy_loss=0.6104, value_error_vs_solver=0.4534 (X=0.4487, O=0.4581), elapsed=4.7s
iter  146/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.1028, policy_loss=0.6130, value_error_vs_solver=0.5535 (X=0.5947, O=0.5122), elapsed=4.4s
iter  147/300: games={'X': 17, 'O': 1, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.1014, policy_loss=0.6142, value_error_vs_solver=0.4766 (X=0.5335, O=0.4196), elapsed=6.0s
iter  148/300: games={'X': 18, 'O': 1, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.1009, policy_loss=0.6173, value_error_vs_solver=0.4927 (X=0.5504, O=0.4349), elapsed=5.1s
iter  149/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.1006, policy_loss=0.6204, value_error_vs_solver=0.5514 (X=0.6344, O=0.4684), elapsed=4.6s
iter  150/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0994, policy_loss=0.6229, value_error_vs_solver=0.4729 (X=0.4723, O=0.4735), elapsed=4.8s
iter  151/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0978, policy_loss=0.6259, value_error_vs_solver=0.5167 (X=0.5943, O=0.4392), elapsed=4.5s
iter  152/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0970, policy_loss=0.6288, value_error_vs_solver=0.5297 (X=0.6061, O=0.4534), elapsed=4.7s
iter  153/300: games={'X': 17, 'O': 1, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0962, policy_loss=0.6304, value_error_vs_solver=0.4827 (X=0.4866, O=0.4787), elapsed=4.9s
iter  154/300: games={'X': 18, 'O': 1, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0963, policy_loss=0.6332, value_error_vs_solver=0.5625 (X=0.6061, O=0.5189), elapsed=5.0s
iter  155/300: games={'X': 18, 'O': 2, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0962, policy_loss=0.6359, value_error_vs_solver=0.4543 (X=0.4427, O=0.4660), elapsed=4.4s
iter  156/300: games={'X': 19, 'O': 1, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0945, policy_loss=0.6399, value_error_vs_solver=0.4434 (X=0.4645, O=0.4223), elapsed=4.2s
iter  157/300: games={'X': 18, 'O': 1, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0938, policy_loss=0.6414, value_error_vs_solver=0.4738 (X=0.5293, O=0.4183), elapsed=4.5s
iter  158/300: games={'X': 18, 'O': 1, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0936, policy_loss=0.6431, value_error_vs_solver=0.5540 (X=0.6169, O=0.4911), elapsed=4.9s
iter  159/300: games={'X': 19, 'O': 1, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0936, policy_loss=0.6453, value_error_vs_solver=0.4907 (X=0.5274, O=0.4540), elapsed=4.9s
iter  160/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0928, policy_loss=0.6483, value_error_vs_solver=0.5101 (X=0.5405, O=0.4798), elapsed=4.6s
iter  161/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0920, policy_loss=0.6509, value_error_vs_solver=0.4949 (X=0.5488, O=0.4410), elapsed=6.6s
iter  162/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0904, policy_loss=0.6549, value_error_vs_solver=0.4949 (X=0.4793, O=0.5105), elapsed=6.2s
iter  163/300: games={'X': 19, 'O': 1, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0901, policy_loss=0.6580, value_error_vs_solver=0.4814 (X=0.5436, O=0.4192), elapsed=5.2s
iter  164/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0901, policy_loss=0.6602, value_error_vs_solver=0.4703 (X=0.4944, O=0.4463), elapsed=5.1s
iter  165/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0887, policy_loss=0.6632, value_error_vs_solver=0.4897 (X=0.5426, O=0.4369), elapsed=5.3s
iter  166/300: games={'X': 19, 'O': 1, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0886, policy_loss=0.6659, value_error_vs_solver=0.4137 (X=0.4425, O=0.3848), elapsed=4.9s
iter  167/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0881, policy_loss=0.6684, value_error_vs_solver=0.4886 (X=0.5648, O=0.4125), elapsed=5.3s
iter  168/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0872, policy_loss=0.6704, value_error_vs_solver=0.4761 (X=0.4929, O=0.4592), elapsed=5.2s
iter  169/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0866, policy_loss=0.6720, value_error_vs_solver=0.4497 (X=0.4926, O=0.4067), elapsed=5.2s
iter  170/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0848, policy_loss=0.6745, value_error_vs_solver=0.4408 (X=0.4760, O=0.4056), elapsed=4.3s
iter  171/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0843, policy_loss=0.6769, value_error_vs_solver=0.4977 (X=0.5364, O=0.4591), elapsed=5.1s
iter  172/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0833, policy_loss=0.6790, value_error_vs_solver=0.4556 (X=0.5073, O=0.4038), elapsed=5.4s
iter  173/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0826, policy_loss=0.6806, value_error_vs_solver=0.4986 (X=0.4985, O=0.4987), elapsed=5.4s
iter  174/300: games={'X': 17, 'O': 2, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0841, policy_loss=0.6825, value_error_vs_solver=0.4349 (X=0.4785, O=0.3912), elapsed=5.1s
iter  175/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0826, policy_loss=0.6845, value_error_vs_solver=0.5376 (X=0.5601, O=0.5150), elapsed=5.4s
iter  176/300: games={'X': 18, 'O': 0, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0825, policy_loss=0.6855, value_error_vs_solver=0.4825 (X=0.5356, O=0.4293), elapsed=4.8s
iter  177/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0818, policy_loss=0.6884, value_error_vs_solver=0.5226 (X=0.5192, O=0.5259), elapsed=4.3s
iter  178/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0801, policy_loss=0.6910, value_error_vs_solver=0.5099 (X=0.5579, O=0.4618), elapsed=4.1s
iter  179/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0794, policy_loss=0.6919, value_error_vs_solver=0.4646 (X=0.4559, O=0.4733), elapsed=4.6s
iter  180/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0787, policy_loss=0.6937, value_error_vs_solver=0.5309 (X=0.6051, O=0.4568), elapsed=4.1s
iter  181/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0771, policy_loss=0.6949, value_error_vs_solver=0.4781 (X=0.4582, O=0.4980), elapsed=4.0s
iter  182/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0764, policy_loss=0.6976, value_error_vs_solver=0.4744 (X=0.4562, O=0.4927), elapsed=4.0s
iter  183/300: games={'X': 19, 'O': 1, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0754, policy_loss=0.7001, value_error_vs_solver=0.4988 (X=0.5130, O=0.4846), elapsed=4.0s
iter  184/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0751, policy_loss=0.7021, value_error_vs_solver=0.5102 (X=0.5058, O=0.5147), elapsed=4.7s
iter  185/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0740, policy_loss=0.7027, value_error_vs_solver=0.4761 (X=0.4874, O=0.4648), elapsed=4.1s
iter  186/300: games={'X': 19, 'O': 1, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0733, policy_loss=0.7048, value_error_vs_solver=0.4366 (X=0.4085, O=0.4646), elapsed=5.0s
iter  187/300: games={'X': 18, 'O': 0, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0720, policy_loss=0.7045, value_error_vs_solver=0.4877 (X=0.5901, O=0.3854), elapsed=5.4s
iter  188/300: games={'X': 18, 'O': 0, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0713, policy_loss=0.7060, value_error_vs_solver=0.5133 (X=0.5183, O=0.5083), elapsed=5.7s
iter  189/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0710, policy_loss=0.7071, value_error_vs_solver=0.4833 (X=0.4449, O=0.5216), elapsed=4.2s
iter  190/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0702, policy_loss=0.7088, value_error_vs_solver=0.4855 (X=0.5218, O=0.4493), elapsed=4.9s
iter  191/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0693, policy_loss=0.7106, value_error_vs_solver=0.5106 (X=0.5456, O=0.4755), elapsed=4.6s
iter  192/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0696, policy_loss=0.7111, value_error_vs_solver=0.5067 (X=0.6091, O=0.4043), elapsed=4.7s
iter  193/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0687, policy_loss=0.7131, value_error_vs_solver=0.5047 (X=0.5255, O=0.4838), elapsed=4.3s
iter  194/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0678, policy_loss=0.7145, value_error_vs_solver=0.4516 (X=0.4224, O=0.4807), elapsed=4.3s
iter  195/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0676, policy_loss=0.7163, value_error_vs_solver=0.4553 (X=0.4510, O=0.4596), elapsed=4.5s
iter  196/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0666, policy_loss=0.7168, value_error_vs_solver=0.5039 (X=0.5493, O=0.4585), elapsed=5.0s
iter  197/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0658, policy_loss=0.7181, value_error_vs_solver=0.4801 (X=0.5079, O=0.4523), elapsed=4.9s
iter  198/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0647, policy_loss=0.7200, value_error_vs_solver=0.5045 (X=0.5381, O=0.4709), elapsed=4.7s
iter  199/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0645, policy_loss=0.7220, value_error_vs_solver=0.5000 (X=0.4508, O=0.5492), elapsed=4.8s
iter  200/300: games={'X': 17, 'O': 0, 'draw': 3}, buffer_x=8000, buffer_o=8000, value_loss=0.0621, policy_loss=0.7236, value_error_vs_solver=0.4791 (X=0.4978, O=0.4603), elapsed=5.6s
iter  201/300: games={'X': 18, 'O': 2, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0652, policy_loss=0.7262, value_error_vs_solver=0.4754 (X=0.5360, O=0.4148), elapsed=4.7s
iter  202/300: games={'X': 18, 'O': 0, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0650, policy_loss=0.7278, value_error_vs_solver=0.4814 (X=0.4736, O=0.4893), elapsed=5.2s
iter  203/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0640, policy_loss=0.7287, value_error_vs_solver=0.4408 (X=0.4068, O=0.4747), elapsed=4.9s
iter  204/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0636, policy_loss=0.7292, value_error_vs_solver=0.5228 (X=0.5730, O=0.4727), elapsed=4.7s
iter  205/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0639, policy_loss=0.7320, value_error_vs_solver=0.5236 (X=0.5634, O=0.4837), elapsed=5.1s
iter  206/300: games={'X': 17, 'O': 0, 'draw': 3}, buffer_x=8000, buffer_o=8000, value_loss=0.0631, policy_loss=0.7313, value_error_vs_solver=0.4408 (X=0.4775, O=0.4042), elapsed=6.1s
iter  207/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0625, policy_loss=0.7321, value_error_vs_solver=0.5315 (X=0.5653, O=0.4977), elapsed=4.8s
iter  208/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0634, policy_loss=0.7334, value_error_vs_solver=0.4688 (X=0.4701, O=0.4675), elapsed=4.5s
iter  209/300: games={'X': 18, 'O': 1, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0631, policy_loss=0.7342, value_error_vs_solver=0.5130 (X=0.5972, O=0.4287), elapsed=4.7s
iter  210/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0628, policy_loss=0.7353, value_error_vs_solver=0.4567 (X=0.4151, O=0.4984), elapsed=4.4s
iter  211/300: games={'X': 19, 'O': 1, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0625, policy_loss=0.7365, value_error_vs_solver=0.5523 (X=0.5865, O=0.5180), elapsed=5.0s
iter  212/300: games={'X': 18, 'O': 1, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0621, policy_loss=0.7372, value_error_vs_solver=0.4952 (X=0.5262, O=0.4643), elapsed=4.7s
iter  213/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0620, policy_loss=0.7384, value_error_vs_solver=0.5387 (X=0.5718, O=0.5056), elapsed=4.8s
iter  214/300: games={'X': 19, 'O': 1, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0613, policy_loss=0.7399, value_error_vs_solver=0.5042 (X=0.5593, O=0.4491), elapsed=4.6s
iter  215/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0601, policy_loss=0.7418, value_error_vs_solver=0.5130 (X=0.5279, O=0.4981), elapsed=5.1s
iter  216/300: games={'X': 18, 'O': 1, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0609, policy_loss=0.7445, value_error_vs_solver=0.4787 (X=0.4907, O=0.4666), elapsed=4.6s
iter  217/300: games={'X': 17, 'O': 2, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0606, policy_loss=0.7447, value_error_vs_solver=0.4694 (X=0.4636, O=0.4752), elapsed=5.1s
iter  218/300: games={'X': 18, 'O': 0, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0605, policy_loss=0.7462, value_error_vs_solver=0.4966 (X=0.5065, O=0.4866), elapsed=4.9s
iter  219/300: games={'X': 17, 'O': 1, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0607, policy_loss=0.7458, value_error_vs_solver=0.5034 (X=0.5807, O=0.4261), elapsed=5.9s
iter  220/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0602, policy_loss=0.7482, value_error_vs_solver=0.5391 (X=0.5394, O=0.5388), elapsed=4.2s
iter  221/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0598, policy_loss=0.7489, value_error_vs_solver=0.4746 (X=0.5003, O=0.4489), elapsed=4.7s
iter  222/300: games={'X': 18, 'O': 2, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0605, policy_loss=0.7492, value_error_vs_solver=0.4633 (X=0.5012, O=0.4253), elapsed=4.5s
iter  223/300: games={'X': 18, 'O': 0, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0605, policy_loss=0.7494, value_error_vs_solver=0.5522 (X=0.6365, O=0.4679), elapsed=6.0s
iter  224/300: games={'X': 17, 'O': 1, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0611, policy_loss=0.7485, value_error_vs_solver=0.4785 (X=0.4938, O=0.4632), elapsed=4.9s
iter  225/300: games={'X': 17, 'O': 0, 'draw': 3}, buffer_x=8000, buffer_o=8000, value_loss=0.0608, policy_loss=0.7487, value_error_vs_solver=0.4625 (X=0.5103, O=0.4147), elapsed=5.8s
iter  226/300: games={'X': 17, 'O': 1, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0604, policy_loss=0.7491, value_error_vs_solver=0.4836 (X=0.5583, O=0.4090), elapsed=5.0s
iter  227/300: games={'X': 18, 'O': 1, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0600, policy_loss=0.7486, value_error_vs_solver=0.4165 (X=0.4272, O=0.4058), elapsed=5.3s
iter  228/300: games={'X': 17, 'O': 1, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0614, policy_loss=0.7475, value_error_vs_solver=0.4453 (X=0.4291, O=0.4615), elapsed=4.8s
iter  229/300: games={'X': 18, 'O': 0, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0609, policy_loss=0.7483, value_error_vs_solver=0.4277 (X=0.4602, O=0.3952), elapsed=5.4s
iter  230/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0605, policy_loss=0.7483, value_error_vs_solver=0.5566 (X=0.6285, O=0.4846), elapsed=4.7s
iter  231/300: games={'X': 19, 'O': 1, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0605, policy_loss=0.7499, value_error_vs_solver=0.4708 (X=0.4932, O=0.4484), elapsed=4.9s
iter  232/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0596, policy_loss=0.7516, value_error_vs_solver=0.4673 (X=0.4593, O=0.4753), elapsed=4.1s
iter  233/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0589, policy_loss=0.7526, value_error_vs_solver=0.4724 (X=0.4239, O=0.5209), elapsed=5.2s
iter  234/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0576, policy_loss=0.7537, value_error_vs_solver=0.4426 (X=0.4601, O=0.4250), elapsed=4.2s
iter  235/300: games={'X': 17, 'O': 0, 'draw': 3}, buffer_x=8000, buffer_o=8000, value_loss=0.0574, policy_loss=0.7518, value_error_vs_solver=0.5212 (X=0.5449, O=0.4975), elapsed=6.3s
iter  236/300: games={'X': 17, 'O': 1, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0587, policy_loss=0.7508, value_error_vs_solver=0.4675 (X=0.5483, O=0.3866), elapsed=4.7s
iter  237/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0585, policy_loss=0.7515, value_error_vs_solver=0.5288 (X=0.4960, O=0.5615), elapsed=6.7s
iter  238/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0583, policy_loss=0.7530, value_error_vs_solver=0.5085 (X=0.5286, O=0.4883), elapsed=5.0s
iter  239/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0582, policy_loss=0.7551, value_error_vs_solver=0.4567 (X=0.5222, O=0.3912), elapsed=8.4s
iter  240/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0573, policy_loss=0.7558, value_error_vs_solver=0.5023 (X=0.5703, O=0.4343), elapsed=6.1s
iter  241/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0567, policy_loss=0.7574, value_error_vs_solver=0.4385 (X=0.4648, O=0.4123), elapsed=5.3s
iter  242/300: games={'X': 18, 'O': 2, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0571, policy_loss=0.7574, value_error_vs_solver=0.4798 (X=0.4619, O=0.4977), elapsed=5.5s
iter  243/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0561, policy_loss=0.7571, value_error_vs_solver=0.4490 (X=0.4918, O=0.4062), elapsed=5.0s
iter  244/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0558, policy_loss=0.7572, value_error_vs_solver=0.4709 (X=0.4813, O=0.4606), elapsed=5.7s
iter  245/300: games={'X': 18, 'O': 0, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0556, policy_loss=0.7576, value_error_vs_solver=0.5056 (X=0.4918, O=0.5193), elapsed=4.7s
iter  246/300: games={'X': 18, 'O': 1, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0553, policy_loss=0.7565, value_error_vs_solver=0.5270 (X=0.5763, O=0.4777), elapsed=4.7s
