iteration,wins_X,wins_O,draws,buffer_size,value_loss,policy_loss,value_error_vs_solver,value_error_X,value_error_O,elapsed_sec
26,12,4,4,6016,0.570092583948219,1.2124054228012688,0.605558910005924,0.659931773633123,0.5851965451311983,6.464047908782959
27,14,4,2,6237,0.5685387619848651,1.2047121046477538,0.626758957822893,0.6001764709014893,0.5991879537712297,5.021243095397949
28,12,5,3,6529,0.5710376004003128,1.1954679201699447,0.5387874060564033,0.6261918665532751,0.5251507156798408,7.141346454620361
29,16,2,2,6739,0.5525204791544301,1.187528547006119,0.5708856356987914,0.5871992896726324,0.631527615383475,4.854506015777588
30,12,6,2,6983,0.5525830278256746,1.1716252706435228,0.6373938455343564,0.5786017696575709,0.6353467533715094,5.9364752769470215
31,14,5,1,7185,0.5495832890564374,1.1808953666255466,0.5723769645675215,0.552177963656665,0.6082375413243803,5.203476667404175
32,17,2,1,7361,0.54356442378822,1.1630804404912365,0.5993121259845295,0.6503403405386309,0.579308725249843,3.962653636932373
33,15,2,3,7605,0.5315664715821585,1.1532734440548864,0.5812121796099097,0.5412579564188633,0.5745235789500347,5.1503400802612305
34,13,6,1,7790,0.5417861635526577,1.1471056655444614,0.5600187000548872,0.5901825339557081,0.5865359085197741,4.71317195892334
35,17,2,1,7995,0.5320795652972545,1.1464087946146528,0.5505271283985755,0.625297648709376,0.5556585686828595,4.137324094772339
36,16,2,2,8000,0.513804683624839,1.1206434455583796,0.5565819482034219,0.5776169973597558,0.4955396357274726,4.849604368209839
37,17,3,0,8000,0.5108127791272523,1.110441569210161,0.541518547311263,0.531965060387851,0.5393509431684292,3.1375021934509277
38,14,5,1,8000,0.5109868700304149,1.0952058474945585,0.5657071369034989,0.5461447677433122,0.5138421786040493,5.918897867202759
39,17,2,1,8000,0.5003120642238991,1.0872542764886333,0.5940958627916898,0.5421582447519295,0.5349888360940168,3.6405189037323
40,12,3,5,8000,0.4710365887101064,1.0503841014350201,0.5450676201812468,0.5262057366643615,0.5167728312630746,8.9987051486969
41,16,2,2,8000,0.47615014961302576,1.0459252171544544,0.5026081107762116,0.5987654055505216,0.48133472086755236,3.702732563018799
42,12,4,4,8000,0.46105746391347824,1.0277183320905297,0.5261985887423675,0.5331675096702363,0.5526969125527944,6.957196235656738
43,15,2,3,8000,0.440619950405974,1.0088761365940455,0.48933542449395956,0.5445144216649699,0.5406001009619285,6.372070550918579
44,18,1,1,8000,0.4318252182698397,1.0037924650707464,0.5314898982341025,0.44385973564684295,0.4834321766443706,3.759904623031616
45,17,3,0,8000,0.4313538159631242,0.9975522948175962,0.4879635849051877,0.46834286106740847,0.46740519530987,2.6599178314208984
46,18,2,0,8000,0.42351537608720413,0.9943146880049388,0.44725493649540593,0.48212895217192664,0.4764656971530155,2.7699899673461914
47,16,3,1,8000,0.417529211928662,0.9803747499060635,0.5381106450388033,0.5333477906145186,0.5002537446244729,3.832916736602783
48,17,0,3,8000,0.4018239179786637,0.9740245001870549,0.4922763997796401,0.47895136469653543,0.5119173824872582,5.113478183746338
49,20,0,0,8000,0.40086118791312897,0.9834511309418399,0.5415586191867683,0.4231054355914574,0.450072456004805,2.9225616455078125
50,18,2,0,8000,0.39117086646165555,0.9679593606394299,0.5056144160261773,0.4542685230915647,0.48374757539603974,2.5156540870666504
51,17,1,2,8000,0.36262369237544667,0.9534736477066003,0.48222716536689975,0.4657246725506226,0.4944977183604637,4.581416606903076
52,15,4,1,8000,0.3661146941278658,0.9451138167094916,0.45487639222632104,0.6041309371387579,0.4629574701000175,4.148941278457642
53,17,1,2,8000,0.35582999229274015,0.9422058535827672,0.4919486248031376,0.44017632018304764,0.4665875166057756,4.530917644500732
54,18,1,1,8000,0.3396713903939757,0.9369489334711424,0.5020540572665168,0.4747773907660307,0.4653577757263469,4.17507529258728
55,19,0,1,8000,0.33285292338860584,0.9387279831292383,0.4976970831360155,0.5413884782541598,0.5686954361086735,4.528570175170898
56,16,4,0,8000,0.3327422398615956,0.9359046739907313,0.5432153666585583,0.5220730144287732,0.4771876736721443,3.7822794914245605
57,17,2,1,8000,0.3352969099866141,0.9264357773263237,0.48915900942030227,0.48724429591202406,0.4559491750807762,4.94645619392395
58,20,0,0,8000,0.3229545982957564,0.9229013940011869,0.4193670175211665,0.44213659871404304,0.46361575026214263,3.737592935562134
59,18,1,1,8000,0.31243872179615695,0.9151679580574261,0.43706592462697025,0.4078691433131235,0.46503029793817846,4.797909736633301
60,18,1,1,8000,0.3085994956512549,0.9084672838368634,0.44870514902111525,0.46263392412332255,0.40479735989254634,3.2829794883728027
61,19,0,1,8000,0.3052385328047099,0.9153486217178799,0.5140378082808299,0.5908157383345725,0.42894113145227664,3.1121296882629395
62,18,2,0,8000,0.29729488384931324,0.915205359847672,0.46463119120393626,0.454050876550725,0.45164688526750796,2.602458953857422
63,15,2,3,8000,0.28708455237351166,0.904674507664323,0.4429359569377573,0.44123462845905054,0.42020405378414843,5.421485900878906
64,17,2,1,8000,0.27911314105999757,0.8951148996949875,0.49789134196127854,0.46919757786615424,0.4111518501895477,3.0072500705718994
65,16,2,2,8000,0.27949964335969585,0.9099501871596886,0.45352028930294563,0.4376804006645045,0.4482893425342783,4.2404937744140625
66,18,2,0,8000,0.2823686089420783,0.8989976269928953,0.40842720249325526,0.3717481834296916,0.3665255046867065,2.4083032608032227
67,18,2,0,8000,0.2816599416854598,0.8936652403012431,0.4310524304942146,0.476038097758792,0.44467101205893406,4.702224016189575
68,17,1,2,8000,0.28215235160519236,0.8995893635627247,0.47033153979756787,0.4263662399900499,0.44378377300872296,5.105410814285278
69,15,3,2,8000,0.2815812889745367,0.8878793795075276,0.4307241155265726,0.44464441548100864,0.46175828187168827,7.13269829750061
70,16,2,2,8000,0.2731257173224392,0.8902563020106515,0.43196766595649205,0.45481484391257765,0.42637550508156435,5.507811069488525
71,15,3,2,8000,0.2748278140340083,0.8844298489940328,0.4371522202641778,0.4630995353691097,0.47652403569476276,5.923602819442749
72,17,3,0,8000,0.28728407104087633,0.8830523391472426,0.4250146521095547,0.4188771377538683,0.4152796387709911,4.951074838638306
73,18,1,1,8000,0.2743060275305359,0.8860249794782136,0.40165148014916124,0.4641828084694957,0.4079626211769572,3.4802398681640625
74,18,2,0,8000,0.27014058437899957,0.8777744273208113,0.4555979191033522,0.4068081555857961,0.4499574286670735,2.6910974979400635
75,19,1,0,8000,0.27725770875194095,0.8797682838426288,0.45435102637478336,0.4064333834794375,0.45662571278950265,2.2362327575683594
76,17,1,2,8000,0.2611126639820636,0.8864575097885523,0.45308884590953424,0.5841197399282165,0.4538675195872799,5.720494747161865
77,19,0,1,8000,0.25042181084703974,0.8689805028485885,0.38766395810296794,0.4328265468013304,0.40671945067798765,3.4261035919189453
78,16,2,2,8000,0.2466180528175629,0.86794560154918,0.47404810031066974,0.5252557028624278,0.5419543270839395,3.83425235748291
79,15,3,2,8000,0.25038573219368254,0.8775382768838003,0.5006631845333396,0.5127700342156273,0.4227177516678028,4.511916637420654
80,19,0,1,8000,0.23380360911586826,0.8756274099731142,0.4070948022558789,0.4346855482621942,0.48098532371409497,4.006776332855225
81,18,1,1,8000,0.24125441498513892,0.8713842880614412,0.4382845208717396,0.39108426844110666,0.41880811973627086,3.049179792404175
82,19,1,0,8000,0.2388498258831383,0.876451802796438,0.41361401303119005,0.4675242826106969,0.40615161603247435,2.9802002906799316
83,15,3,2,8000,0.23408749848946686,0.8816347954993375,0.4548427403038311,0.45662950679600117,0.3815876950175066,6.86263632774353
84,17,3,0,8000,0.23191201943304965,0.8691603456900775,0.4471347344943341,0.46893760132813117,0.4259109844944365,2.5908708572387695
85,19,1,0,8000,0.23199674133791906,0.8676102617989393,0.38762047582370157,0.4278311855213268,0.4200758146285496,2.5209829807281494
86,18,1,1,8000,0.2242417666709528,0.8763341343770964,0.4090702962256408,0.3891849323828878,0.4313534779537047,4.086785078048706
87,18,2,0,8000,0.22110963451264806,0.8653594195555875,0.43252317317086747,0.423542774521243,0.40599813741752455,2.422377586364746
88,18,1,1,8000,0.23396992707918957,0.860545292786431,0.3887534535430747,0.41393155354288735,0.41565368118416396,4.815321922302246
89,20,0,0,8000,0.2300429830522472,0.8657637851901047,0.4903772755410293,0.4063109767099387,0.4131103588437409,2.5346059799194336
90,16,2,2,8000,0.2240762336763465,0.8735126207190879,0.4216269763077612,0.4028205501745351,0.3994833892618965,4.365556001663208
91,18,2,0,8000,0.233404448023679,0.8752265444401914,0.48265702529824267,0.40463473379520154,0.44928543782989167,2.7191240787506104
92,17,3,0,8000,0.2190738700131087,0.8721374971280157,0.40721373618053486,0.34333093806315945,0.4428702425480679,2.793691873550415
93,15,4,1,8000,0.22181049368786904,0.8693892281159192,0.39568860779777454,0.4800917187070889,0.37655912611814224,2.8500728607177734
94,18,1,1,8000,0.22877300694228805,0.8769030194417754,0.4434747051485711,0.43862411019120645,0.4322477083956099,2.2732062339782715
95,17,0,3,8000,0.2173944793638366,0.8737692785468316,0.38650467987005765,0.45157684280981913,0.45641566853300436,4.498322486877441
96,19,1,0,8000,0.22456910897440882,0.878177201468692,0.4436166052372197,0.3968135258439615,0.37463794659139865,2.7624073028564453
97,16,4,0,8000,0.2245904219884844,0.8857294778494377,0.4229855701265308,0.44684486615054425,0.43518695201917207,2.685788631439209
98,20,0,0,8000,0.22242217398224734,0.8799969108790923,0.3788717051769994,0.3805640986707561,0.3926249618926919,3.4903664588928223
99,18,1,1,8000,0.21761640167518903,0.8848777530365064,0.4516755033466966,0.471753670575943,0.4458075792605675,3.045433282852173
100,18,1,1,8000,0.22112791659442146,0.8850418664475257,0.41304953961656193,0.3505145626222947,0.4154559043068225,2.8347697257995605
101,16,2,2,8000,0.22773186290179318,0.876703611983132,0.37763484302722267,0.4472011754349078,0.45206429506654705,5.165112257003784
102,19,0,1,8000,0.2279162918383144,0.8852844763941067,0.4083467734068918,0.3937727660760875,0.3992685738970441,4.085002183914185
103,18,1,1,8000,0.21858879483811497,0.8848403907613012,0.4323080701173355,0.374058225448533,0.35808298401305927,6.941317319869995
104,17,2,1,8000,0.22211033206520203,0.8831999610228571,0.3963220285658546,0.43397058650076814,0.40033556985261715,3.405811071395874
105,16,1,3,8000,0.2171482593569363,0.8868624457767115,0.38361003499320034,0.41983273759730455,0.39423176592528686,4.604222059249878
106,17,1,2,8000,0.22324525225002684,0.8782865038566409,0.435690458549421,0.4939787334098463,0.39718440245824294,4.967297315597534
107,18,2,0,8000,0.21682470412912913,0.8860971326874921,0.388241040930658,0.46700745289022216,0.43261015089813615,4.507976293563843
108,19,1,0,8000,0.2197188233819734,0.8694588109318154,0.36979723703315204,0.42447963763477253,0.3834023094122599,3.390237808227539
109,15,2,3,8000,0.22632479318916057,0.879369252330092,0.4421108131645302,0.43029691725362995,0.4340158249874946,5.837325572967529
110,17,3,0,8000,0.2263936584442818,0.8768458622533459,0.3675212823289195,0.40299189533059326,0.3132505452626252,2.9053266048431396
111,18,2,0,8000,0.22720704959660365,0.8770706973983952,0.4379289265224101,0.4242783654309637,0.40441420214718926,3.003711223602295
112,18,0,2,8000,0.21377084783505576,0.8734794367268888,0.41129117558950584,0.4263227360759964,0.38039328170015196,3.6976680755615234
113,18,0,2,8000,0.22075699845491115,0.8747700490342377,0.389040564831978,0.40666166487503597,0.41881173920377146,3.1900572776794434
114,20,0,0,8000,0.21795931413613934,0.8881855104009058,0.42372247685791187,0.3593571432330041,0.38670558944665756,2.1504812240600586
115,18,1,1,8000,0.21333289376929512,0.8842146644731218,0.41789779040609754,0.37902956488897016,0.39395663000986264,4.451911687850952
116,19,1,0,8000,0.20679993253934334,0.8858987933077237,0.404945466647563,0.4231393695228456,0.428093021716421,2.856065034866333
117,16,2,2,8000,0.20786596251200629,0.8818824573884602,0.4175287528392257,0.4202778802498303,0.39658706926999787,4.811132192611694
118,19,0,1,8000,0.2138076192646068,0.8893938082879954,0.4086119431373094,0.36899559546493865,0.375093470694611,3.1088504791259766
119,17,1,2,8000,0.20127733926518868,0.882032348088381,0.3908011268164187,0.444711560869328,0.4193373851185557,4.162816762924194
120,18,0,2,8000,0.20899864669124227,0.8816581994811521,0.4067443462893852,0.4076927589130919,0.400739606473901,3.853957414627075
121,17,0,3,8000,0.19919060624259008,0.8862288178449637,0.36927899480481535,0.4344629108259351,0.3785730327502349,4.049102306365967
122,18,2,0,8000,0.18815601455976957,0.8898620880399092,0.4403598793723835,0.384053820027079,0.40156454944043807,2.45300030708313
123,15,3,2,8000,0.1874227548027321,0.8944744145450363,0.3639035797663969,0.43666958436196457,0.41202898003526456,4.480560779571533
124,18,1,1,8000,0.18331607558172225,0.8876140805049597,0.38795697930170436,0.3521367798541953,0.3874243784679508,3.1005091667175293
125,18,1,1,8000,0.18118960835901782,0.8892254811795647,0.42421145865431875,0.3704884826134931,0.40685531511864487,3.146591901779175
126,18,2,0,8000,0.17586875495225732,0.8916099411328944,0.3890701998250255,0.4492574022397375,0.33440063658439134,2.510061025619507
127,20,0,0,8000,0.17879747985443725,0.883347836777633,0.34225052066806433,0.4403748446866525,0.43804289985211314,3.324202537536621
128,18,2,0,8000,0.1945779648781047,0.8868168946912772,0.4105548460210354,0.4193517476640379,0.40265542056884357,3.1417999267578125
129,17,2,1,8000,0.18234348429409217,0.8969494483157263,0.4542880276816611,0.38274399320425323,0.33769310599438673,3.8330442905426025
130,16,1,3,8000,0.18399944103845636,0.891863169577202,0.42839577198585344,0.3953480119429129,0.40858372175591595,4.008168458938599
131,17,3,0,8000,0.18840977578056098,0.896665741919723,0.3870111015126849,0.4015263067128139,0.35179330807046383,2.9653990268707275
132,19,1,0,8000,0.19245150279642947,0.9011890910460664,0.40662891134450335,0.48519899450899023,0.4258768989519946,2.9693217277526855
133,19,1,0,8000,0.1895133903452912,0.9004527522371264,0.43885026721872955,0.3377540360461536,0.4583505625042754,2.474712371826172
134,19,1,0,8000,0.1841259994353668,0.9016660096342977,0.3963007276813915,0.4449661061912699,0.3359453029919259,3.023297071456909
135,15,2,3,8000,0.18994586436605695,0.8991740233199271,0.45453054416941874,0.43813638732653026,0.4439941775281801,5.655649423599243
136,17,3,0,8000,0.18670772243431638,0.894073664440246,0.40577138765008947,0.4201864357403594,0.3716085167065988,2.6183388233184814
137,18,1,1,8000,0.1990818207826058,0.8980618278187867,0.45763488802232816,0.41480799362251086,0.4210081165419421,3.0631651878356934
138,19,0,1,8000,0.1903084541186507,0.9004736896592145,0.41825068307995517,0.39531757013397617,0.3653851729224135,3.233858108520508
139,18,1,1,8000,0.1937271006450767,0.9053760130557426,0.4545185235036899,0.39518757452157144,0.401399641670638,2.9895167350769043
140,19,0,1,8000,0.1860799993495145,0.8985900150058403,0.3839626390488632,0.35404405957132945,0.40031256656900455,3.14475154876709
141,20,0,0,8000,0.1803420181677863,0.8972328690581548,0.3506029367016957,0.383180560431859,0.41762845827946865,2.3321447372436523
142,18,1,1,8000,0.18157286822180738,0.8988447167181364,0.435997880183045,0.3687422334376072,0.43696786803233983,3.3259053230285645
143,19,0,1,8000,0.18182433975927811,0.9034750047340803,0.39886491576033195,0.38026300180133277,0.40557254450167396,3.2792675495147705
144,17,2,1,8000,0.17274867451727072,0.9038984675510653,0.3986197183227252,0.4701691918387968,0.4153887595714888,4.1616880893707275
145,19,0,1,8000,0.1682882590683089,0.8989044296865333,0.3631025239083584,0.4067182641956299,0.37617034621606393,3.1223058700561523
146,19,0,1,8000,0.17336431067803548,0.9101524455820872,0.39330220519628273,0.44455826778898533,0.44371956216952296,2.271542549133301
147,18,1,1,8000,0.16812808275055233,0.902708025426961,0.43949971766216295,0.44701627447580583,0.3675706762908538,3.4299027919769287
148,16,2,2,8000,0.16766399397580137,0.9022476585511499,0.38851106795307766,0.42074868330602144,0.40567415383499444,5.195474147796631
149,20,0,0,8000,0.16790321681061618,0.911534632096406,0.4632423053308772,0.42304645034665106,0.4165152353419134,2.208911657333374
150,19,0,1,8000,0.16764985626661716,0.8991111267070135,0.3673481254977982,0.35132404622706737,0.46132265376896303,3.862130880355835
151,15,3,2,8000,0.16898726072541012,0.8953626374259317,0.4368602330270246,0.41063979339400924,0.3799658793421798,4.685300588607788
152,16,3,1,8000,0.16940716970807396,0.9111424479419915,0.4622703471132552,0.43267488921689506,0.42371168223207994,4.159678220748901
153,18,1,1,8000,0.17992002859450604,0.9009926531094073,0.3612978201202086,0.43013067228194496,0.46773904314763237,2.94602370262146
154,18,1,1,8000,0.17374323735064975,0.8989547786259582,0.44777340709948166,0.434277262821002,0.4367357595457331,3.1862080097198486
155,18,1,1,8000,0.17002681406999826,0.8973042864713026,0.427537122529689,0.4097592405928104,0.4621230427389492,3.4143357276916504
156,16,1,3,8000,0.16985435276644525,0.9069178129075726,0.4236911796765986,0.3413011028983528,0.4070883382705038,4.939375162124634
157,17,2,1,8000,0.18273471915901307,0.906185761837158,0.4121903158949938,0.36238313551178536,0.3650371801144507,3.891162872314453
158,16,2,2,8000,0.1769893593035963,0.8994215278298222,0.36732913061931355,0.31564660424542235,0.3884219018990716,3.5653107166290283
159,18,2,0,8000,0.17279023864593418,0.9050100702540685,0.4201102524814826,0.3989906525177588,0.428040446823319,3.898402690887451
160,19,0,1,8000,0.1799034076093746,0.9069126559157639,0.41383033983674117,0.38505401285306884,0.3984141917511662,5.01698899269104
161,18,1,1,8000,0.17967310398645267,0.8974898754166605,0.42098036713081194,0.41385034972568807,0.3161765535589658,3.8261938095092773
162,17,2,1,8000,0.18594908892254938,0.9106656678239593,0.3977578279470053,0.40399827353854756,0.43008646332476286,3.1462531089782715
163,19,0,1,8000,0.17801229530825366,0.899077639677313,0.4053615417885544,0.41287038963804423,0.40450477610195745,4.103675603866577
164,19,0,1,8000,0.17757447085113015,0.9036445156303115,0.44564889872874575,0.4202641090750145,0.38034259759128963,3.175062417984009
165,18,2,0,8000,0.17313103595412854,0.9064660453464121,0.3845437051220952,0.3683510345862279,0.40317155487771955,2.537026882171631
166,16,4,0,8000,0.1869485693634244,0.9140939578608058,0.3779001280973621,0.37509486784256957,0.43284004632578166,2.685136556625366
167,18,0,2,8000,0.17876412332162786,0.8992131544561175,0.4021620544432798,0.36727903209523527,0.39007085641109623,3.406517267227173
168,18,2,0,8000,0.18023440101381924,0.9115378107480094,0.3786256402808036,0.41534022947777377,0.35372120644139654,2.22798752784729
169,20,0,0,8000,0.17829734845509593,0.9035716894805745,0.41084606980058985,0.3936317339271908,0.445685503883262,2.3190412521362305
170,17,2,1,8000,0.18253275616775855,0.9040674138203573,0.413636465454241,0.34651816777626265,0.3978819515656222,3.1986446380615234
171,19,1,0,8000,0.18413299680370157,0.9053309001198817,0.43654390654044845,0.4462952165159008,0.44422294551549457,2.423311948776245
172,17,3,0,8000,0.18815808007085502,0.9149743738311205,0.34340083633289176,0.3527334109124306,0.39642518109606006,1.8732409477233887
173,19,0,1,8000,0.17902737286710602,0.914446571299444,0.4160254930218717,0.4586349226579247,0.3867037437640927,2.7443690299987793
174,17,2,1,8000,0.1786470311207993,0.9199393134511726,0.4116883578880591,0.36321992969994277,0.33875787435697585,2.753922939300537
175,16,2,2,8000,0.2010762581668983,0.914032470815862,0.39864124649184957,0.4263792509861781,0.40595516270041043,3.3961856365203857
176,18,1,1,8000,0.1869931048454885,0.9151820341132009,0.39772898442162186,0.40886230580901956,0.39829154201966366,3.1712615489959717
177,15,3,2,8000,0.18795085419732277,0.9048260141734661,0.38736879934813234,0.35134197670597644,0.40300333736175653,3.8831963539123535
178,18,1,1,8000,0.17824756194516767,0.9057473122183544,0.3875727700965655,0.433838588043671,0.5105920505720509,2.9007411003112793
179,18,0,2,8000,0.18231477148280037,0.9113355979988428,0.39988938622481346,0.4552667940798597,0.34363577722917915,3.452723741531372
180,17,1,2,8000,0.18467316765451783,0.9152551563493316,0.4103630312423383,0.37137772463258106,0.36124191555615576,3.469919443130493
181,20,0,0,8000,0.18555148853743156,0.9194447030728016,0.38376691392031936,0.4236149420321494,0.3957383053485834,2.394296646118164
182,17,1,2,8000,0.1720969807564024,0.9143479668944523,0.4141700604670252,0.3769133914885202,0.4343629723020788,3.249605178833008
183,19,1,0,8000,0.1768806054327602,0.909555189595886,0.3991790041893606,0.4425428287127071,0.404933902748228,2.1897473335266113
184,19,0,1,8000,0.17060983917800943,0.9158061418874184,0.3880276968465989,0.40807750978309804,0.39300788350782473,2.859178304672241
185,17,3,0,8000,0.18026889054797168,0.9200219165440301,0.42662657843401053,0.3325743506402448,0.41085628456384604,2.858499050140381
186,19,0,1,8000,0.17771896610284657,0.9158799897050721,0.3824783202656048,0.39413729045260054,0.42432044434166716,2.822831392288208
187,17,1,2,8000,0.17481299437223263,0.9117097968112692,0.38374720017294256,0.3773750617578933,0.4414313190649849,3.269893169403076
188,20,0,0,8000,0.18013503000431763,0.9179761052644387,0.391052199276909,0.43306348010037476,0.3880429230774128,2.7618980407714844
189,19,0,1,8000,0.17465593237014673,0.9164156671357061,0.4016151141446625,0.37581200054538544,0.41683417720493066,2.3924050331115723
190,16,4,0,8000,0.18014666613199684,0.921456607266171,0.39971443232423187,0.4033914088928841,0.40147604419827676,2.042604923248291
191,17,1,2,8000,0.17662190396788882,0.9207428298281153,0.41354568893644,0.41195333179945437,0.4248223662464579,2.8572306632995605
192,17,2,1,8000,0.18033503929930758,0.9221696547919299,0.42164070538270215,0.29810093491077266,0.34195692523025556,3.214005708694458
193,19,1,0,8000,0.1731308175295763,0.9262464590260524,0.4096054217413037,0.44327306363806956,0.48295784948879333,2.0661916732788086
194,20,0,0,8000,0.17426092144071664,0.9147792667954819,0.3862532420476756,0.43310606272883423,0.38712392466930384,1.8439738750457764
195,18,0,2,8000,0.16660672308705102,0.912375760436476,0.3843638261098549,0.46144504143678106,0.34143575612197297,3.785792589187622
196,19,0,1,8000,0.16551426097652333,0.920509344499507,0.3575707704311938,0.4331471231627995,0.41078499507149047,3.949296474456787
197,19,1,0,8000,0.16918057014951263,0.924819165435006,0.4319126152845499,0.44800366009718023,0.3670822252043276,1.8966267108917236
198,18,0,2,8000,0.16760244969708765,0.917973557926995,0.39874588665769056,0.42785836759457746,0.3835478438500091,3.998124837875366
199,17,3,0,8000,0.17171331602857146,0.9113894943208107,0.4285142562213619,0.3997866529479411,0.3842792038128285,2.6280102729797363
200,18,0,2,8000,0.16590724792912476,0.9124746439234822,0.3717843426216788,0.4747184260110326,0.40623649632460124,3.2121312618255615
201,17,2,1,8000,0.17446616157363598,0.912338673296412,0.41940803521484954,0.39091969548216354,0.3257715359950066,3.092160701751709
202,18,1,1,8000,0.15805604966248074,0.9180292891546349,0.3822140594390767,0.40940256152317006,0.3823106360784243,3.8327062129974365
203,18,1,1,8000,0.16780406536127296,0.9206913141787963,0.3877280974359611,0.4321217156731792,0.41570944795609177,2.6896417140960693
204,17,1,2,8000,0.16740422906366853,0.9174902679285972,0.37484876245833715,0.4118278904774143,0.3980202975018811,3.3590056896209717
205,20,0,0,8000,0.16409300005423696,0.9225106806318363,0.4406094337376204,0.4628483680282082,0.3726375055710202,2.885326385498047
206,20,0,0,8000,0.16670638715222028,0.9151616669874757,0.3831888148577516,0.4128573798369849,0.3632578417861757,3.0980119705200195
207,16,3,1,8000,0.15545977803158934,0.92492688907269,0.3593474150780951,0.33720536170190013,0.3658708235032335,3.2067742347717285
208,19,1,0,8000,0.15504238662664496,0.9264666712159181,0.3774809088196231,0.4508359727949226,0.3761926629095187,3.264974594116211
209,19,0,1,8000,0.15530847317644628,0.9261490183608302,0.38633915792824364,0.40786481841433336,0.4047931290418572,4.085690498352051
210,19,1,0,8000,0.14488076260649665,0.915046293810785,0.43356512267995045,0.3679943654517441,0.3828007006133692,3.235400438308716
211,18,0,2,8000,0.15040244503239308,0.9293579208131971,0.4153026793051205,0.41090965200729695,0.3799446031195824,6.058355808258057
212,17,2,1,8000,0.15297293399084108,0.9206115129176969,0.4425633365615556,0.3992140780937165,0.4005602670840967,3.790679931640625
213,18,1,1,8000,0.15768335700457556,0.9125877112812539,0.4011831938250043,0.32974921129101453,0.41564793281972706,4.734006404876709
214,18,1,1,8000,0.15104632650517313,0.9183288782641037,0.41151653562462837,0.4866171344325669,0.37842145365241914,4.225295066833496
215,19,0,1,8000,0.13812646773838944,0.9241096488959931,0.4178685563596139,0.44224797023013623,0.40078128080945064,3.875410556793213
216,20,0,0,8000,0.14833028309466406,0.9210036600384033,0.38101936897856187,0.4663572173744967,0.42035050984318645,3.914581060409546
