iteration,wins_X,wins_O,draws,buffer_size,value_loss,policy_loss,value_error_vs_solver,value_error_X,value_error_O,elapsed_sec
94,20,0,0,15295,0.22277526699775377,0.21619377015235006,0.536201114566943,0.5660029750910458,0.50639925404284,4.09769868850708
95,19,0,1,15353,0.21780152790618798,0.21399682518454793,0.5509799088572688,0.6221357722271926,0.4798240454873449,5.1750264167785645
96,19,0,1,15414,0.21185684889646236,0.2121907234747672,0.4931906193766008,0.5338131741037486,0.45256806464945304,5.263139009475708
97,18,0,2,15483,0.20768915111220768,0.20989384062595554,0.4856751028456705,0.4825575077912228,0.4887926979001182,6.418126583099365
98,18,0,2,15544,0.2022421042311644,0.21030214004966408,0.47502310578059403,0.5186354635894284,0.43141074797175966,6.309157133102417
99,19,0,1,15602,0.195758146818381,0.20723146273393125,0.48801573988702457,0.5291841403463353,0.4468473394277138,6.502226114273071
100,20,0,0,15655,0.1901288109214098,0.20549331545617847,0.49328328696216406,0.5283891009144118,0.4581774730099163,4.658558130264282
101,19,1,0,15713,0.1831544448717738,0.20571721590301717,0.5332957128101787,0.5780921479472444,0.488499277673113,4.589895486831665
102,20,0,0,15760,0.17471206100264597,0.20509338564252444,0.5243499121238787,0.6269072835074984,0.421792540740259,4.736914157867432
103,20,0,0,15808,0.17016151572017338,0.20403684423924578,0.5216643181067915,0.6277544815398157,0.4155741546737671,4.30191969871521
104,17,3,0,15858,0.16901738610445413,0.20452339677286557,0.49219404836110703,0.5756853012435541,0.4087027954786599,4.881771802902222
105,19,0,1,15919,0.16323405835732757,0.20349431107397098,0.527486050236969,0.59973382805204,0.45523827242189807,5.010261058807373
106,20,0,0,15971,0.15972014862269843,0.2026632864982357,0.42618155854779305,0.44959688006903004,0.40276623702655606,5.3460447788238525
107,19,0,1,16000,0.1562707283844926,0.19958675529736228,0.4447408934857033,0.4337698642719805,0.45571192269942606,5.180256605148315
108,20,0,0,16000,0.15564046710416327,0.1963206738900637,0.5116000986688121,0.5402757388638558,0.4829244584737682,4.922409772872925
109,18,0,2,16000,0.1523131820137434,0.1920054595123809,0.5504365283912929,0.5370447246735491,0.5638283321090366,5.958782911300659
110,17,2,1,16000,0.15066479677763198,0.19021025132255998,0.50027012681141,0.4960136489849715,0.5045266046378485,5.768449306488037
111,19,1,0,16000,0.1507804514443581,0.1846103663678625,0.4840132576366937,0.5423647582427151,0.42566175703067227,4.638482570648193
112,20,0,0,16000,0.14762945745283565,0.18039029776832724,0.5134145887979675,0.602848044747408,0.42398113284852706,4.7238781452178955
113,20,0,0,16000,0.14507442912060017,0.17906302539279034,0.5124453885513591,0.6142818054486312,0.41060897165408705,4.905682325363159
114,19,0,1,16000,0.14300766659514141,0.1760469843966438,0.5097503473266816,0.5930536176894513,0.42644707696391176,5.815908432006836
115,20,0,0,16000,0.14041889303904878,0.17219502803537762,0.4592433437380846,0.5163011626593734,0.4021855248167958,4.266116619110107
116,20,0,0,16000,0.13920254507756247,0.17167664515417497,0.5266982662954222,0.587672137103952,0.4657243954868923,4.712231397628784
117,19,1,0,16000,0.13958604109433462,0.1669570048064179,0.46873000950709914,0.5038035597632075,0.43365645925099083,4.1091148853302
118,20,0,0,16000,0.1380858120045561,0.16343739315641628,0.5020699246509401,0.5120031332350002,0.49213671606688014,4.6879987716674805
119,19,0,1,16000,0.13457021497474672,0.16069894895806663,0.48322112471602535,0.5414448652022887,0.42499738422976197,6.646087884902954
120,19,0,1,16000,0.12672150783381458,0.1589832934762937,0.5000352175612497,0.5714795052718736,0.42859092985062586,4.995803117752075
121,19,0,1,16000,0.12622700677271564,0.15567300941116868,0.48137995663099786,0.4808514168018413,0.4819084964601544,4.938535451889038
122,17,1,2,16000,0.12381960349376271,0.15256042898932937,0.5000784609733595,0.5867688459064081,0.4133880760403109,5.3837220668792725
123,19,0,1,16000,0.12331687987853808,0.1485039696269442,0.515117149408143,0.5667545657676346,0.4634797330486515,4.734286069869995
124,19,0,1,16000,0.12142887649828366,0.145335788332584,0.46729766233646186,0.5325630485904892,0.4020322760824346,4.307398557662964
125,20,0,0,16000,0.11993280128032337,0.1420088310889627,0.5085518453259773,0.5730653787285223,0.4440383119234324,3.890613555908203
126,20,0,0,16000,0.11728110523139734,0.13598753739178027,0.5002891683361316,0.5269170002114982,0.4736613364607649,4.551159620285034
127,18,1,1,16000,0.11715772726488063,0.1334627394167966,0.5000016929631936,0.5492725040681277,0.45073088185825966,4.7487523555755615
128,20,0,0,16000,0.11654326084012594,0.1289164560014701,0.4475363726091425,0.49143529739228187,0.40363744782600314,4.62502646446228
129,19,1,0,16000,0.11534703035465602,0.12591111673326794,0.46005282392010505,0.5183052201875598,0.40180042765265034,4.623578071594238
130,18,1,1,16000,0.11322035955016617,0.12331739285436186,0.4662168896122156,0.4669428027392866,0.46549097648514454,6.1207146644592285
131,19,1,0,16000,0.11353791650358024,0.12011896066665398,0.48851188059880624,0.5410957097847973,0.43592805141281527,3.9827775955200195
132,20,0,0,16000,0.11284133909625897,0.11691533976519919,0.4781407805128537,0.5145785280655599,0.4417030329601474,4.379460334777832
133,19,0,1,16000,0.11180545724655068,0.11254524841837946,0.4471643398492791,0.48500396928804695,0.40932471041051127,4.561171293258667
134,18,2,0,16000,0.11294732797585118,0.11305815383142807,0.4679253579989232,0.548635233451391,0.3872154825464555,4.380638360977173
135,18,1,1,16000,0.11221197082444402,0.11158203899091412,0.46270397174558603,0.49401068843442286,0.4313972550567492,5.110598087310791
136,20,0,0,16000,0.11058513954914945,0.11109893068831435,0.4829012151433991,0.5367151323612795,0.4290872979255187,4.243116617202759
137,20,0,0,16000,0.10851428683441318,0.10968949207535542,0.4948693501737824,0.5101609938372845,0.4795777065102803,4.266505718231201
138,20,0,0,16000,0.10610094174861556,0.10892271798047105,0.5347433923906897,0.5898082167599242,0.47967856802145514,3.982666492462158
139,19,0,1,16000,0.10418371439551673,0.10574389525430644,0.4615868210238739,0.5052183203967902,0.4179553216509576,5.185970306396484
140,18,0,2,16000,0.09762692129512446,0.10506156893919436,0.5273160521882556,0.6410151555908845,0.41361694878562666,4.6225221157073975
141,19,0,1,16000,0.09520187602553817,0.10220711131204255,0.45335644882398596,0.4416102380664803,0.4651026595814916,5.515017747879028
142,20,0,0,16000,0.09100605144470869,0.1017775017850649,0.45624408672528904,0.5282699760073744,0.38421819744320374,5.585829257965088
143,19,1,0,16000,0.09273730265365358,0.1019490470291092,0.47392626271639504,0.5024987009538646,0.4453538244789255,8.29310154914856
144,19,0,1,16000,0.09151141016556609,0.1008226181787448,0.461960964877545,0.5327167473395468,0.3912051824155433,5.651978969573975
145,18,0,2,16000,0.08847347236654629,0.0985839423543102,0.44124931970495385,0.46053345682062774,0.4219651825892799,6.41513466835022
146,19,0,1,16000,0.08759597762821525,0.09774706972789012,0.460083377858372,0.5396972546849544,0.38046950103178956,5.4467267990112305
147,19,1,0,16000,0.08937415341130982,0.0980392277911356,0.4466226503197672,0.47494400314456314,0.41830129749497125,4.70433497428894
148,20,0,0,16000,0.08860761233405517,0.09659296000118547,0.44274986716903025,0.5183448031858543,0.3671549311522062,4.736659526824951
149,18,2,0,16000,0.09026009005257,0.09619466533505279,0.5053419456328049,0.6084296108647187,0.4022542804008911,4.375787973403931
150,20,0,0,16000,0.09025724016058775,0.096265639367835,0.4457483246418195,0.44619930079048237,0.44529734849315666,4.608891010284424
151,20,0,0,16000,0.08827214908357578,0.09276596593818721,0.5062049449138147,0.5547194065681796,0.4576904832594498,4.458822965621948
152,20,0,0,16000,0.0851626367859751,0.09014298996743864,0.4585411438791498,0.5105191371581121,0.4065631506001875,4.772734880447388
153,20,0,0,16000,0.08477061842920276,0.08915732888137523,0.4630659419719041,0.47829520364776557,0.4478366802960426,5.413590908050537
154,19,0,1,16000,0.08476960343918977,0.08849962064599251,0.4603598508421981,0.5555662285132601,0.36515347317113606,5.53331184387207
155,19,0,1,16000,0.08251044281989339,0.08830770619929879,0.4666331582530821,0.5917505385611405,0.34151577794502375,4.939780950546265
156,19,0,1,16000,0.0806684249136469,0.08720353632046887,0.5056991914687626,0.5293947401553752,0.4820036427821501,5.833639144897461
157,20,0,0,16000,0.07897962211303931,0.08624001959141653,0.47605741684770786,0.565615653955761,0.38649917973965475,3.7006072998046875
158,18,1,1,16000,0.08047823430663041,0.08598188739454267,0.4400110914436306,0.4644316888270615,0.41559049406019966,5.2550129890441895
159,17,1,2,16000,0.08173492529585652,0.08576824386576355,0.43839947461147144,0.47457951861832676,0.40221943060461607,4.687020301818848
160,19,0,1,16000,0.08154364469676294,0.08529899382394927,0.4749375511533639,0.523662963258283,0.42621213904844474,4.911891937255859
161,19,0,1,16000,0.08175260214237089,0.0844440396775205,0.4104004719186991,0.4500732940662213,0.3707276497711769,4.622438907623291
162,18,0,2,16000,0.07880604816294007,0.08456911778591415,0.4403839654729924,0.511577981032334,0.3691899499136508,5.540241003036499
163,19,0,1,16000,0.07948508498504239,0.08190473117980078,0.48245523957745506,0.5147123188690371,0.450198160285873,4.327747344970703
164,19,0,1,16000,0.07840313559232115,0.08166532793640695,0.48352751455198006,0.4907231537643247,0.47633187533963545,4.549180507659912
165,19,1,0,16000,0.07854378144753735,0.08162272946345032,0.47131486003754486,0.5261058473611442,0.4165238727139456,3.834075450897217
166,19,1,0,16000,0.07903632133688664,0.08067014444131845,0.4812476918928884,0.5503302529872219,0.4121651307985549,3.7630491256713867
167,20,0,0,16000,0.07749927025217729,0.08008092791895946,0.492101792505912,0.6223646825560303,0.3618389024557937,5.511606454849243
168,19,0,1,16000,0.07442485507776823,0.0795090490844034,0.4776076086069496,0.5510467801589938,0.4041684370549054,4.755061626434326
169,18,0,2,16000,0.07319806259839404,0.07822219877519848,0.4585869670810112,0.5224172688028121,0.39475666535921033,5.1787331104278564
170,20,0,0,16000,0.0713609817420401,0.07769583882216992,0.4751802730729236,0.4926608963574223,0.4576996497884249,4.116089105606079
171,19,0,1,16000,0.07059703611071026,0.0770342963678333,0.44137870055650125,0.5115752431140065,0.371182157998996,5.258836984634399
172,20,0,0,16000,0.06622684113596229,0.07505819851067976,0.44709750131627457,0.48798887291332593,0.40620612971922315,4.127833843231201
173,19,0,1,16000,0.06471899719759264,0.07393553663686762,0.4169836582829927,0.470953231571486,0.36301408499449944,5.229140520095825
174,20,0,0,16000,0.06438867482686748,0.07344806763221581,0.5000714657425995,0.5168573937851909,0.48328553770000826,4.3349034786224365
175,19,0,1,16000,0.06384673425945274,0.06936464411045919,0.4620731881476129,0.5106912182108109,0.4134551580844149,5.122178316116333
176,19,1,0,16000,0.06408910971794786,0.06808089887905364,0.5123443938328935,0.588470033937359,0.43621875372842805,4.4704155921936035
177,19,0,1,16000,0.06453540093703115,0.06599002346327097,0.44700163853448827,0.4823052484707572,0.4116980285982193,6.339925527572632
178,17,1,2,16000,0.06358831427205464,0.0668104611923122,0.4776360805013739,0.4965495850232484,0.4587225759794994,6.243731260299683
179,17,0,3,16000,0.06360150244047837,0.06312675773185764,0.42192828263922677,0.4073954679224261,0.4364610973560275,6.189226865768433
180,18,1,1,16000,0.06456032873972427,0.06373099404103112,0.491436002464413,0.5240016812119261,0.45887032371689984,4.665571451187134
181,19,0,1,16000,0.06519557077432987,0.06471384832133739,0.43479247973977686,0.43726347674198224,0.4323214827375715,5.466794967651367
182,18,1,1,16000,0.06441039052054935,0.0644596653529535,0.44190990836497235,0.47041810826170166,0.4134017084682431,5.916765213012695
183,20,0,0,16000,0.062423443312189505,0.06504516534731719,0.4537884165685268,0.5152165389736342,0.39236029416341944,4.412554979324341
184,20,0,0,16000,0.0593050543086984,0.06402791587851525,0.41298705246700257,0.44685090280419393,0.3791232021298112,4.659617185592651
185,20,0,0,16000,0.05798124560428108,0.06361562427600753,0.4265128866402731,0.4960297068887267,0.3569960663918194,4.721263408660889
186,17,1,2,16000,0.059029374321897234,0.06253706597802128,0.456712591359392,0.5185526977280976,0.39487248499068633,6.406864881515503
187,18,1,1,16000,0.061265759716453635,0.06187537334889542,0.46066730977059167,0.4941577554513562,0.4271768640898272,5.1413304805755615
188,20,0,0,16000,0.060096755166691794,0.061246116941658095,0.4355594030397693,0.5219822130615135,0.34913659301802513,4.9726715087890625
189,20,0,0,16000,0.05866745885963556,0.060313762598537386,0.4397797401217466,0.4940518365184057,0.38550764372508756,4.382040023803711
190,19,0,1,16000,0.057157398026492647,0.060159319827039655,0.4749089614612073,0.5104584788652566,0.439359444057158,5.323636054992676
191,19,0,1,16000,0.05520941122972176,0.058821613114593996,0.47580797817642906,0.5272666841345955,0.4243492722182625,5.709152460098267
192,19,0,1,16000,0.05553616844925553,0.058434084064511935,0.45521180846380904,0.48978978068137263,0.42063383624624545,5.200099229812622
193,20,0,0,16000,0.05494084931002019,0.05824586274597041,0.507885774357788,0.5604216738154814,0.45534987490009476,4.796269416809082
194,20,0,0,16000,0.05505525233419674,0.057957025694284445,0.4877831905652247,0.6218121385544629,0.3537542425759864,5.27363920211792
195,18,0,2,16000,0.05264246865895149,0.057836582556286535,0.4641323608092433,0.4936715112503731,0.4345932103681135,5.594906806945801
196,19,0,1,16000,0.052583729368149174,0.05716732166130315,0.4583956595270289,0.5134415095590684,0.4033498094949894,5.405354022979736
197,18,0,2,16000,0.053032883083565935,0.056504359857704405,0.5188905422760364,0.5690492124743691,0.4687318720777037,5.755919933319092
198,19,1,0,16000,0.05289800053552024,0.05720514239223137,0.42351364419678394,0.4793563460672209,0.36767094232634695,5.102258920669556
199,20,0,0,16000,0.05246923042162405,0.05623193529785769,0.4194710568713733,0.48666528086547073,0.35227683287727585,4.58119010925293
200,20,0,0,16000,0.05160197314163439,0.05635070172188096,0.4646666937373599,0.5612105607843539,0.36812282669036595,4.924915313720703
201,20,0,0,16000,0.05236817129223124,0.05633700639687109,0.446586308418905,0.5144547974134446,0.3787178194243655,5.026867389678955
202,20,0,0,16000,0.05200076735848102,0.053872400667122386,0.49332922695043313,0.5281122062096475,0.45854624769121877,5.196248769760132
203,20,0,0,16000,0.0514718171537776,0.05409459507046847,0.39604982713546333,0.4288815806734744,0.3632180735974523,4.697639465332031
204,18,1,1,16000,0.05157378278370704,0.051694045157544645,0.506397635458526,0.5636093024229971,0.449185968494055,5.392709493637085
205,19,0,1,16000,0.051831542163563615,0.05120410470703475,0.44626280297935417,0.4944210486973757,0.3981045572613326,5.444240093231201
206,20,0,0,16000,0.052007537202075814,0.049301303107948335,0.4508650744054155,0.4787505276107624,0.4229796212000686,5.193881988525391
207,18,1,1,16000,0.051963701907043816,0.04931193107128398,0.46303953458537267,0.49227287610811976,0.4338061930626256,5.307635068893433
208,20,0,0,16000,0.05223241652076668,0.04841361235305682,0.4882081681916314,0.4894948696159164,0.4869214667673464,4.353992938995361
209,20,0,0,16000,0.05076790339426817,0.04772657520982741,0.5323042689369177,0.5981996083607192,0.4664089295131164,4.824382543563843
210,18,1,1,16000,0.0495001792464687,0.048207767748671165,0.4765765422718087,0.5282691540509836,0.42488393049263373,5.107872486114502
211,19,0,1,16000,0.04946108318242523,0.04829219469516694,0.48323793975344975,0.5060685539337377,0.46040732557316183,5.086475133895874
212,19,0,1,16000,0.04959165888090169,0.04867714307408105,0.4917276104429314,0.5904187873949976,0.39303643349086514,5.294199466705322
213,19,1,0,16000,0.051002675216915386,0.047352052307816465,0.4640990734544812,0.569140233201988,0.3590579137069744,4.606386661529541
214,20,0,0,16000,0.0509920030718272,0.04767495176803926,0.4074725668544979,0.4901867069579798,0.324758426751016,4.9916486740112305
215,18,0,2,16000,0.049452506760074136,0.04740372360977343,0.430800622301378,0.49238485267357107,0.36921639192918493,5.815893888473511
216,18,0,2,16000,0.04868819739085954,0.04745926302500813,0.45971823437551507,0.47058552531874503,0.44885094343228504,7.382745742797852
217,19,0,1,16000,0.04880998646877977,0.046799991026979806,0.4650345047205873,0.510789121390426,0.4192798880507487,10.843149185180664
218,19,0,1,16000,0.049470005871252665,0.046880907109974265,0.46454047928992925,0.5297535605550152,0.3993273980248433,6.249535799026489
