iteration,wins_X,wins_O,draws,buffer_size,value_loss,policy_loss,value_error_vs_solver,value_error_X,value_error_O,elapsed_sec,x_frozen,o_win_rate_rolling
63,7,4,9,14788,-1,0.2532802466504127,0.648753517745494,0.6127114246188473,0.6847956108721406,16.869885444641113,True,0.11500000000000002
64,12,3,5,14993,-1,0.2497947576945922,0.6344401375709381,0.6067158054206709,0.6621644697212051,13.193436861038208,True,0.12
65,10,4,6,15189,-1,0.24808801077014125,0.6284486364569781,0.6540088766905205,0.6028883962234357,16.14968180656433,True,0.12999999999999998
66,11,0,9,15328,-1,0.2442093155225043,0.641822354887505,0.6334362384608165,0.6502084713141937,15.92698860168457,True,0.11000000000000001
67,5,1,14,15492,-1,0.24298789203338542,0.5792999956869709,0.5740418273435121,0.5845581640304297,18.19551682472229,True,0.11500000000000002
68,10,1,9,15622,-1,0.23850022399277224,0.5619721087719012,0.5726961936199083,0.5512480239238942,15.370118141174316,True,0.09500000000000001
69,11,0,9,15754,-1,0.23392221457184487,0.6086660331428597,0.5866305346956309,0.6307015315900887,15.050523281097412,True,0.09500000000000001
70,6,4,10,15895,-1,0.23544211402866275,0.6338840165852175,0.6511858988168474,0.6165821343535876,17.40360450744629,True,0.1
71,8,4,8,16000,-1,0.23350161138900605,0.6026806749045843,0.5824298741806915,0.6229314756284771,12.958412170410156,True,0.11500000000000002
72,8,1,11,16000,-1,0.22457305671087238,0.6303235586876909,0.6504050646683719,0.6102420527070098,17.25439977645874,True,0.11000000000000001
73,8,1,11,16000,-1,0.2165274504023211,0.5953102798642415,0.5606979679619677,0.6299225917665152,19.644397258758545,True,0.095
74,15,3,2,16000,-1,0.21314039656802033,0.5616825110603056,0.558975299295283,0.5643897228253283,8.263297080993652,True,0.095
75,8,4,8,16000,-1,0.20419400621604375,0.5840379816831531,0.5590946102104876,0.6089813531558188,15.917482852935791,True,0.09500000000000001
76,10,2,8,16000,-1,0.19586883795674803,0.5976340744320605,0.576514557836952,0.6187535910271691,12.645597696304321,True,0.10500000000000002
77,8,0,12,16000,-1,0.18678123380001305,0.6001143723607376,0.6426426757574428,0.5575860689640323,15.032029151916504,True,0.10000000000000002
78,10,4,6,16000,-1,0.18017252932664005,0.5740811008701692,0.5867883474725358,0.5613738542678024,10.698470115661621,True,0.11500000000000002
79,12,1,7,16000,-1,0.17105363800021897,0.583865510451329,0.5571380857840701,0.6105929351185878,11.571693181991577,True,0.12000000000000002
80,10,3,7,16000,-1,0.16317354882266763,0.6044426333277836,0.623823409754159,0.5850618569014082,10.927982330322266,True,0.11499999999999999
81,15,1,4,16000,-1,0.1574384743007088,0.5711628253517791,0.6292739235527602,0.5130517271507979,9.582211017608643,True,0.1
82,14,1,5,16000,-1,0.1579546905959843,0.5744875638836725,0.6155428524786177,0.5334322752887273,9.694818496704102,True,0.1
83,8,1,11,16000,-1,0.1511955935587613,0.5663005254980669,0.5939986902478536,0.5386023607482802,14.731489419937134,True,0.1
84,14,1,5,16000,-1,0.1457507481372194,0.6181830277384752,0.6221534718406465,0.6142125836363038,10.16597604751587,True,0.09000000000000002
85,9,2,9,16000,-1,0.14126511019305205,0.5623876869185092,0.5993568400251678,0.5254185338118506,12.514796257019043,True,0.08000000000000002
86,10,0,10,16000,-1,0.1368086877287819,0.5852761241489277,0.5774247011740951,0.5931275471237604,12.991058111190796,True,0.07
87,11,0,9,16000,-1,0.13096172014824195,0.5554447830646401,0.5910794717288129,0.5198100944004671,13.977499723434448,True,0.07
88,9,3,8,16000,-1,0.12714230855457376,0.5543776741090732,0.5739263089827987,0.5348290392353477,12.122011184692383,True,0.065
89,13,0,7,16000,-1,0.12431994607908173,0.5387321645942302,0.5554942899488745,0.521970039239586,10.735739946365356,True,0.06
90,9,1,10,16000,-1,0.12140099959046873,0.5638021188585605,0.5970423752794796,0.5305618624376413,12.49743127822876,True,0.05000000000000001
91,9,3,8,16000,-1,0.12125538285050871,0.5703889883228191,0.6489197619499194,0.49185821469571894,14.799803018569946,True,0.06
92,11,3,6,16000,-1,0.12399205729633804,0.5533886410124997,0.6460560555329008,0.4607212264920986,13.89624810218811,True,0.06999999999999999
93,8,2,10,16000,-1,0.12254029143139625,0.5301869243843766,0.5783367646538766,0.4820370841148767,12.917551279067993,True,0.075
94,7,3,10,16000,-1,0.12207743075291526,0.5753601580549306,0.6157789481392316,0.5349413679706296,18.62391448020935,True,0.08499999999999999
95,8,3,9,16000,-1,0.12373074749034615,0.5531931594438932,0.6308209769106097,0.47556534197717687,13.86928129196167,True,0.09
96,11,0,9,16000,-1,0.1206484342732184,0.5472082589277859,0.5750538294403235,0.5193626884152484,13.22706413269043,True,0.09
97,10,3,7,16000,-1,0.11959641635386623,0.5483917364336437,0.6038970113174505,0.4928864615498369,13.410174369812012,True,0.10500000000000001
98,11,0,9,16000,-1,0.1169022953519542,0.5540225134265621,0.6395944657930575,0.4684505610600666,17.34912657737732,True,0.09
99,6,5,9,16000,-1,0.11740957525343554,0.5476347967453472,0.6250320080669424,0.47023758542375194,14.118512868881226,True,0.11499999999999999
100,10,3,7,16000,-1,0.11599277185632871,0.49504273363623863,0.5688121918767283,0.42127327539574894,12.200331449508667,True,0.125
101,7,3,10,16000,-1,0.11621613776557885,0.5650838899915099,0.6446979663230713,0.4854698136599486,13.59754753112793,True,0.125
102,8,2,10,16000,-1,0.11401163483960525,0.6135225521064553,0.6896521913594045,0.5373929128535062,13.447755098342896,True,0.12000000000000002
103,12,3,5,16000,-1,0.11644263308554954,0.5519266062356059,0.6020503978763433,0.5018028145948684,10.630182027816772,True,0.125
104,9,2,9,16000,-1,0.11408514821260404,0.5631260519971385,0.6507572030954193,0.47549490089885776,9.339714288711548,True,0.12000000000000002
105,13,1,6,16000,-1,0.1137641737925005,0.5740257002434792,0.6338680732314423,0.514183327255516,8.485728740692139,True,0.11000000000000001
106,9,3,8,16000,-1,0.11304233623064715,0.5381111915777432,0.615315961688685,0.4609064214668015,9.527673959732056,True,0.125
107,8,4,8,16000,-1,0.11446011544070146,0.545094744344946,0.6212154035300169,0.4689740851598751,13.507038831710815,True,0.13
108,7,1,12,16000,-1,0.11223454371599872,0.5029505174066231,0.5535479721522117,0.4523530626610344,12.318380355834961,True,0.135
109,10,2,8,16000,-1,0.1141322562847887,0.5839202103239864,0.6425303741625618,0.5253100464854112,9.514756202697754,True,0.12000000000000002
110,12,1,7,16000,-1,0.1129359738518993,0.5690433665176502,0.592299633379303,0.5457870996559974,9.905776262283325,True,0.11000000000000003
111,9,3,8,16000,-1,0.1126987185090821,0.510572996099165,0.5409482391490992,0.4801977530492306,10.072030544281006,True,0.11000000000000001
112,8,4,8,16000,-1,0.11400883074035041,0.5834288132601931,0.6703816000577341,0.4964760264626522,11.822273015975952,True,0.12
113,7,2,11,16000,-1,0.114563500563855,0.52627857746729,0.6025623435764276,0.44999481135815245,13.691770553588867,True,0.11500000000000002
114,12,2,6,16000,-1,0.11378511935285995,0.5743663340963729,0.6178657172174806,0.5308669509752654,12.79393982887268,True,0.11500000000000003
115,9,2,9,16000,-1,0.11369853203511839,0.5518220324248896,0.6698996205804387,0.4337444442693404,10.032839298248291,True,0.12000000000000004
116,12,2,6,16000,-1,0.1126664405157323,0.5625772797882049,0.6175703960929154,0.5075841634834946,8.491986751556396,True,0.11500000000000002
117,12,2,6,16000,-1,0.11362901485053965,0.5946162545016902,0.691177137270976,0.4980553717324045,9.153114795684814,True,0.10500000000000001
118,11,3,6,16000,-1,0.11317562157912836,0.556822642769496,0.6398212049008732,0.4738240806381187,8.517001867294312,True,0.11499999999999999
119,6,4,10,16000,-1,0.11296667774668129,0.5477675792586552,0.6193993019558302,0.4761358565614802,10.010022640228271,True,0.12499999999999997
120,13,2,5,16000,-1,0.11370537302127715,0.5169444249466493,0.6206643681825403,0.4132244817107583,7.026181221008301,True,0.13
121,8,2,10,16000,-1,0.1135121773120929,0.4580949543463327,0.5393113808997406,0.37687852779292474,9.992849349975586,True,0.12500000000000003
122,11,3,6,16000,-1,0.11609754962278593,0.5146477953578685,0.5602138361063832,0.46908175460935375,8.863754034042358,True,0.12
123,10,3,7,16000,-1,0.1140594867752568,0.5050990153879406,0.5700671344784748,0.44013089629740637,8.374220609664917,True,0.12499999999999997
124,6,3,11,16000,-1,0.11625221217625006,0.5439536375128359,0.6312972972652211,0.45660997776045065,11.28273892402649,True,0.12999999999999998
125,11,1,8,16000,-1,0.11277079337771843,0.5779730110465946,0.6470950753190416,0.5088509467741476,9.361535787582397,True,0.125
126,10,1,9,16000,-1,0.11449838184787388,0.5168263949400894,0.6134475314881199,0.4202052583920589,9.005569458007812,True,0.12000000000000002
127,12,1,7,16000,-1,0.11331860387478035,0.5590672394956417,0.5744054594396805,0.5437290195516031,7.4402430057525635,True,0.11500000000000002
128,8,2,10,16000,-1,0.11247992949707421,0.5165228474360399,0.5408117279514978,0.492233966920582,9.438717365264893,True,0.11000000000000003
129,12,0,8,16000,-1,0.11094512936464464,0.5422226411347197,0.6313170941136975,0.45312818815574185,8.483461380004883,True,0.09000000000000001
130,8,3,9,16000,-1,0.10936169296021031,0.5720835051839934,0.618109916752282,0.5260570936157049,13.543592929840088,True,0.09500000000000001
131,10,1,9,16000,-1,0.1084773477892169,0.5530015427108194,0.6038777433685913,0.5021253420530474,12.18517017364502,True,0.09
132,5,4,11,16000,-1,0.10785699547895017,0.534999878327764,0.6492232998420442,0.4207764568134838,10.555601596832275,True,0.095
133,12,3,5,16000,-1,0.10741339657162322,0.4999699488930969,0.6166955931997362,0.38324430458645764,8.510416746139526,True,0.095
134,11,1,8,16000,-1,0.10719969023638849,0.5725187087377779,0.628297551134421,0.5167398663411349,13.249365091323853,True,0.085
135,6,1,13,16000,-1,0.10721382588448214,0.5611506558976798,0.6967052461304613,0.42559606566489827,17.385953426361084,True,0.085
136,10,2,8,16000,-1,0.10621873620671639,0.49402868883302636,0.5713352194431759,0.41672215822287684,15.658127307891846,True,0.09000000000000001
137,8,3,9,16000,-1,0.10431684331222811,0.5372711125594921,0.6348215729848757,0.43972065213410844,17.49614667892456,True,0.1
138,11,2,7,16000,-1,0.10529987062124743,0.5324453428719647,0.5410460737360719,0.5238446120078574,14.794854879379272,True,0.10000000000000002
139,10,2,8,16000,-1,0.10512679273600548,0.5060121819625626,0.6013239835972816,0.4107003803278436,25.71829891204834,True,0.11000000000000003
140,11,1,8,16000,-1,0.10516831789719187,0.5407388365827477,0.6126200635027377,0.4688576096627577,15.166618824005127,True,0.1
141,7,2,11,16000,-1,0.10423328208507253,0.5266595980661206,0.5864118880649987,0.46690730806724245,15.849865198135376,True,0.10500000000000001
142,6,1,13,16000,-1,0.1033651749058103,0.5363425727954058,0.6371809207857768,0.43550422480503476,15.556869268417358,True,0.09
143,10,4,6,16000,-1,0.1049746851935685,0.5390559619370145,0.5657579264365393,0.5123539974374898,12.173835039138794,True,0.095
144,11,2,7,16000,-1,0.10279977590234425,0.5147944775216371,0.554417508209249,0.4751714468340251,16.434536695480347,True,0.10000000000000002
145,10,2,8,16000,-1,0.10242045218931244,0.5633931500963709,0.6367842081437165,0.49000209204902534,10.926791429519653,True,0.10500000000000001
146,7,4,9,16000,-1,0.10416552498849724,0.4961230300537919,0.5913767543219678,0.4008693057856159,13.390831470489502,True,0.11499999999999999
147,16,1,3,16000,-1,0.10437619167145808,0.5308523660987164,0.5785969448279497,0.4831077873694833,9.097586154937744,True,0.10500000000000001
148,12,0,8,16000,-1,0.10464494086283471,0.5090898968750994,0.5514283128379285,0.4667514809122704,11.187828063964844,True,0.095
149,10,2,8,16000,-1,0.1063195200873595,0.5986493726342046,0.715162377005466,0.48213636826294326,11.149602890014648,True,0.095
150,10,3,7,16000,-1,0.10715945639722568,0.5118008799151386,0.6095336724048841,0.4140680874253929,9.460247039794922,True,0.10500000000000001
151,11,1,8,16000,-1,0.10654156892885905,0.5511016812600172,0.5981002226085362,0.5041031399114982,11.307560205459595,True,0.1
152,12,2,6,16000,-1,0.10727907799062694,0.5388913793365502,0.582445063732203,0.4953376949408974,10.557562351226807,True,0.10500000000000002
153,5,8,7,16000,-1,0.11016620936415013,0.5142498123664723,0.5905902357155512,0.4379093890173933,13.13851022720337,True,0.125
154,8,4,8,16000,-1,0.1106966544571554,0.5467653289121412,0.6171721358338023,0.47635852199048034,10.709980249404907,True,0.135
155,9,1,10,16000,-1,0.11089151804817206,0.5429016592123526,0.6799817050946998,0.40582161333000544,10.390982151031494,True,0.13
156,11,3,6,16000,-1,0.11200374143625758,0.4972291633110415,0.5432641666192679,0.4511941600028151,11.726081848144531,True,0.125
157,10,0,10,16000,-1,0.1116429655755802,0.5598325551920834,0.6397077649340657,0.4799573454501012,10.112187147140503,True,0.12
158,8,4,8,16000,-1,0.1104611080979502,0.5530890851275816,0.614656251879735,0.4915219183754282,11.850932359695435,True,0.13999999999999999
159,7,4,9,16000,-1,0.11023274735992512,0.5847424152770474,0.6897394112138518,0.4797454193402429,10.92177677154541,True,0.15
160,11,1,8,16000,-1,0.1100772919878496,0.5652655848536186,0.5872052018926018,0.5433259678146353,10.228684902191162,True,0.14
161,10,1,9,16000,-1,0.10841438583099498,0.5438727002055488,0.6230672788993422,0.4646781215117553,15.181178092956543,True,0.14
162,11,3,6,16000,-1,0.11057312103689346,0.48881814136582,0.5860794146866751,0.391556868044965,11.190264225006104,True,0.14500000000000002
163,10,2,8,16000,-1,0.11103736419573727,0.5116001080258618,0.5375185364264038,0.4856816796253198,9.378174781799316,True,0.11500000000000002
164,12,0,8,16000,-1,0.10931332299944009,0.5175089069980661,0.5408090106429315,0.4942088033532005,12.518216133117676,True,0.09500000000000001
165,10,5,5,16000,-1,0.1138237342855555,0.5277348750173967,0.5884032827255457,0.4670664673092477,8.748611450195312,True,0.11500000000000002
166,12,2,6,16000,-1,0.11453792887268774,0.4754236234741597,0.5325447290878653,0.4183025178604541,8.663658380508423,True,0.11000000000000001
167,9,3,8,16000,-1,0.11191856011082107,0.5550187860278037,0.6550822159419439,0.45495535611366344,9.212950944900513,True,0.125
168,9,3,8,16000,-1,0.11273131804852363,0.524437179232215,0.5937996894741914,0.4550746689902387,8.98385739326477,True,0.11999999999999997
169,11,2,7,16000,-1,0.11253339636653437,0.5148178433558266,0.5791188558410993,0.4505168308705537,8.392535924911499,True,0.11000000000000001
170,12,2,6,16000,-1,0.11267674677268497,0.5307083796774473,0.6077487608856549,0.4536679984692397,10.212240934371948,True,0.11500000000000002
171,7,1,12,16000,-1,0.11100348280097382,0.5145310158720808,0.5735633038148982,0.45549872792926344,10.888008117675781,True,0.11500000000000002
172,10,1,9,16000,-1,0.11180042628566833,0.5680808746673354,0.6399297651958962,0.49623198413877456,10.592146635055542,True,0.10500000000000001
173,8,2,10,16000,-1,0.1099361908829002,0.5777935522813376,0.6239935189329466,0.5315935856297286,10.252683162689209,True,0.10500000000000001
174,6,2,12,16000,-1,0.10945631076837507,0.5192338641788729,0.5670727440738653,0.47139498428388044,11.371960163116455,True,0.11500000000000002
175,10,3,7,16000,-1,0.11114792756357614,0.5083522875991343,0.548170296109744,0.46853427908852463,8.094999074935913,True,0.10500000000000001
176,11,0,9,16000,-1,0.1096123640712758,0.5327689807599114,0.5991246139526969,0.46641334756712594,13.477801322937012,True,0.095
177,9,5,6,16000,-1,0.1112003250352628,0.5329025559511882,0.6271634420839834,0.438641669818393,7.728069305419922,True,0.10499999999999998
178,13,0,7,16000,-1,0.11139596545384839,0.5204774561439476,0.6069002020508655,0.4340547102370296,7.95025372505188,True,0.09
179,10,1,9,16000,-1,0.10911322063980097,0.5150917370837307,0.5538573898283186,0.4763260843391428,8.02540922164917,True,0.085
180,11,3,6,16000,-1,0.11096227159534668,0.5246178157650356,0.5840486702022464,0.46518696132782494,6.845598936080933,True,0.09000000000000001
181,15,0,5,16000,-1,0.10948515828425592,0.5602836828959229,0.640238845495027,0.4803285202968189,8.54111123085022,True,0.085
182,11,1,8,16000,-1,0.10809790193442669,0.5821004029554799,0.643322862370086,0.5208779435408739,11.394161462783813,True,0.085
183,9,2,9,16000,-1,0.10936982411865481,0.5265126196263071,0.6025886183449783,0.450436620907636,11.085433006286621,True,0.085
184,13,1,6,16000,-1,0.10919497820922469,0.567354874786097,0.6229275126270449,0.5117822369451491,7.703598260879517,True,0.08
185,7,1,12,16000,-1,0.10679449101994945,0.5448270377988862,0.6001783300037487,0.48947574559402374,10.89115834236145,True,0.07
186,11,2,7,16000,-1,0.10637763308864111,0.5125053449983451,0.5952281187188979,0.42978257127779224,9.199480772018433,True,0.08
187,10,1,9,16000,-1,0.10438455990726564,0.5466712863066365,0.5672919056116137,0.5260506670016595,10.485323190689087,True,0.06
188,10,1,9,16000,-1,0.10456869703168024,0.5563747325569611,0.6419162341411747,0.47083323097274754,8.331806898117065,True,0.065
189,9,1,10,16000,-1,0.1009099895303032,0.5597279022984483,0.5948129707598316,0.5246428338370649,10.72946548461914,True,0.06500000000000002
190,6,3,11,16000,-1,0.10113255574383047,0.510111201922534,0.6026587646622863,0.41756363918278167,10.349117517471313,True,0.06499999999999999
191,8,1,11,16000,-1,0.1005504118277635,0.5578262875094456,0.6243049118698281,0.49134766314906314,10.425402164459229,True,0.06999999999999999
192,15,1,4,16000,-1,0.09991313225596977,0.5776951621167123,0.6667720502123174,0.48861827402110714,7.431265354156494,True,0.07
193,13,1,6,16000,-1,0.10050042572198525,0.5370871521341646,0.5860843152719988,0.48808998899633044,9.393906116485596,True,0.06500000000000002
194,12,2,6,16000,-1,0.1013561899026781,0.5403952494656113,0.6018214168304739,0.4789690821007489,8.656225442886353,True,0.06999999999999999
195,10,0,10,16000,-1,0.10026284071414356,0.5032327217936254,0.58249051090746,0.4239749326797908,12.635427951812744,True,0.065
196,10,2,8,16000,-1,0.10003383846177137,0.5109656071573063,0.5584666780841989,0.46346453623041384,9.562315702438354,True,0.065
197,8,0,12,16000,-1,0.09910242017150778,0.5196069942752778,0.6462878694044686,0.39292611914608694,12.660937309265137,True,0.06
198,7,4,9,16000,-1,0.09835627486793479,0.5348175205356942,0.5888590416857746,0.48077599938561383,9.936716794967651,True,0.075
199,10,0,10,16000,-1,0.09808795348862917,0.505815605692308,0.6095859246631744,0.4020452867214415,11.304835796356201,True,0.06999999999999999
200,8,1,11,16000,-1,0.09834971945341922,0.5258350417758348,0.5841385783746132,0.46753150517705655,10.163130283355713,True,0.06000000000000001
201,14,1,5,16000,-1,0.09921956102189648,0.5718172451213724,0.5894086252914866,0.5542258649512583,7.769867420196533,True,0.06000000000000001
202,10,3,7,16000,-1,0.10028696256766538,0.5406267510571753,0.6013149795228057,0.47993852259154485,8.130162954330444,True,0.07
203,9,2,9,16000,-1,0.10049331532640304,0.5750022221558366,0.6463816923851822,0.5036227519264912,8.70244574546814,True,0.075
204,9,2,9,16000,-1,0.09972066527860504,0.5701142405163002,0.6203162048850707,0.5199122761475297,9.027272701263428,True,0.075
205,7,3,10,16000,-1,0.10042316958393278,0.5219820496275095,0.5858973486756907,0.45806675057932833,11.058979511260986,True,0.09
206,10,1,9,16000,-1,0.09974085409902901,0.5206465567977641,0.5720837772201439,0.46920933637538415,11.28212308883667,True,0.08499999999999999
