iteration,wins_X,wins_O,draws,buffer_size,value_loss,policy_loss,value_error_vs_solver,value_error_X,value_error_O,elapsed_sec
16,11,5,4,3847,0.26898829631531723,0.43378020223688424,0.6613669869942362,0.6668872190299346,0.6463917489303059,8.730712890625
17,15,4,1,3999,0.2721352686418159,0.4236309889102973,0.6513045152027009,0.6326932167283141,0.6678490563369232,7.639557123184204
18,12,5,3,4186,0.26208422149154464,0.417985244798733,0.6128751999434903,0.5721890889512851,0.5554919022511419,8.206942319869995
19,16,2,2,4351,0.2588883913911617,0.4061167604522453,0.6138389994012269,0.684570290650675,0.6046809350782437,7.897221565246582
20,18,0,2,4523,0.2535894310612308,0.39454363152849853,0.6111843539003949,0.6559467823687888,0.6683512931664043,8.936508178710938
21,15,1,4,4692,0.25178837757576333,0.3838268989966856,0.609346909880219,0.6147968482375963,0.6033830870878144,7.599902629852295
22,15,0,5,4896,0.24802848252407617,0.37831827077908886,0.629159342761129,0.6272875752824888,0.6915345860616747,10.104439496994019
23,16,1,3,5108,0.24559934828398503,0.36724351099783553,0.6673705028156723,0.5794011093150676,0.6333087665112739,9.906756162643433
24,16,1,3,5276,0.23246926094058432,0.35825114419330134,0.5614746463318596,0.6032148805461124,0.6313454164309843,7.781875371932983
25,18,0,2,5442,0.22945961855236677,0.35538390133303055,0.6234255459473943,0.6534534775301996,0.572808966158191,8.523060083389282
26,15,2,3,5609,0.23565468302187223,0.3519019298569625,0.572354049674621,0.6932741473649512,0.5578709590831559,8.864562749862671
27,13,2,5,5791,0.22143283302768227,0.34619803312086056,0.6384003353039859,0.6814175138097476,0.6121802180429481,9.719771385192871
28,11,2,7,6009,0.2219463081403755,0.3413545272435362,0.6185905817325028,0.6213947933225469,0.6521087275900266,10.054936170578003
29,17,1,2,6169,0.22040490832449522,0.3364160336315719,0.6234174834785755,0.623838076779556,0.5971661525050452,7.913158655166626
30,17,0,3,6319,0.21909639738816203,0.33092148203634786,0.6418290559874786,0.540677640877756,0.642257981159635,7.183189868927002
31,14,3,3,6484,0.22252808635171717,0.3306736701051832,0.5249839434624323,0.6226330355354524,0.5454548178297279,7.939026355743408
32,16,2,2,6662,0.21922100895370797,0.3277489528419652,0.6559708021984457,0.6880431494727666,0.6362350699373904,9.333038806915283
33,13,4,3,6822,0.22104239726522226,0.32556748891640624,0.5781486920678046,0.6644607217651786,0.5865859518932378,6.933081150054932
34,15,1,4,6985,0.2130673007200467,0.322264984129078,0.5879497987694974,0.6039381997513102,0.6424433923597159,6.854013442993164
35,14,2,4,7163,0.2100145257012139,0.32013668890235,0.5612798209221063,0.5477053839650489,0.5786367137176548,7.5504279136657715
36,14,1,5,7338,0.20988055051143192,0.3170443873093057,0.5686003468686756,0.5777684148102769,0.5649452881185553,7.851051330566406
37,18,1,1,7488,0.20559667838072795,0.31388188408115725,0.6072736971111158,0.6646910727043999,0.567324772775267,6.057710647583008
38,18,0,2,7638,0.20464326182249543,0.3124078014293323,0.6112563617161605,0.5674518017131682,0.6106587414789002,7.430521249771118
39,14,1,5,7809,0.21068868421007156,0.3134521158542114,0.5691848504740863,0.5986369644269499,0.5483293659094378,10.46863341331482
40,14,4,2,7964,0.20570905632655706,0.31300885361684755,0.5156950980015258,0.5231652290456145,0.5425600643665405,8.498086214065552
41,15,3,2,8000,0.19568332828748494,0.3068661895113858,0.5391976764955463,0.5762394999707057,0.5269215774854185,6.676851034164429
42,10,4,6,8000,0.20322908434800185,0.29952032544142876,0.5766201012802249,0.6689202637320781,0.5510161421067641,10.741763830184937
43,13,2,5,8000,0.20293906488914318,0.2918402221092456,0.565813493717927,0.5667673545942139,0.4957050726884414,6.78873872756958
44,18,1,1,8000,0.19751300568899996,0.2852445162681942,0.5529222667414521,0.5286947904807208,0.5831805957021883,4.472970247268677
45,16,0,4,8000,0.18570072416169017,0.27687427270808634,0.619000967089463,0.5034439553811589,0.5717401072819099,5.6574788093566895
46,15,0,5,8000,0.18719003494227385,0.2687448568887651,0.5476766190307609,0.6082951705520007,0.6289179891126159,7.163816213607788
47,15,0,5,8000,0.18182889806237149,0.2613217409734087,0.558392389212081,0.59165366369882,0.6114550517817193,3.368055820465088
48,17,1,2,8000,0.18941907176059705,0.2568018070003778,0.5592363136541795,0.5153128573220851,0.48783969759232665,2.8855199813842773
49,16,1,3,8000,0.1782357623596488,0.25165636576505584,0.5642606024087768,0.6169761819281846,0.531282197026587,4.170118808746338
50,20,0,0,8000,0.17119842460607756,0.24852679433908234,0.6112454377421312,0.5830121477344603,0.591165725820555,3.288651943206787
51,16,1,3,8000,0.16757992529968915,0.2441604730115457,0.5624518039404584,0.5608054553927364,0.5838456495124061,4.2829179763793945
52,15,1,4,8000,0.1663267510005972,0.2389194090755671,0.5420421869425671,0.6291843385087564,0.5066619833891193,5.22139048576355
53,17,1,2,8000,0.15705878539488186,0.23870743536610103,0.580507983764293,0.6684290457595486,0.5563057883725739,4.783865213394165
54,11,3,6,8000,0.15782091682614183,0.23295216351523587,0.5577037195167712,0.5208913557229191,0.52013361200893,7.28253173828125
55,17,2,1,8000,0.1525869273082721,0.23093068475164027,0.5266088120087296,0.6313268035808158,0.5845660182986677,3.6737709045410156
56,19,0,1,8000,0.15162635602909802,0.22860850958996892,0.5602281083730617,0.5688158815969017,0.4949762233842902,3.924314022064209
57,18,0,2,8000,0.15972695927474434,0.22614863661686024,0.5087662261472863,0.6432532326922589,0.5587714414362445,3.52268123626709
58,16,2,2,8000,0.14650193964365005,0.22442554781497112,0.5645120907681374,0.519166577249601,0.6138318309300671,3.978132724761963
59,16,2,2,8000,0.14252348935305836,0.22239736924715156,0.5974485842570227,0.6117199734843355,0.6268048971007546,4.299725770950317
60,18,0,2,8000,0.14917111381776843,0.222959588507282,0.5408579227530674,0.5554015727576673,0.6291403758873466,3.31461238861084
61,18,0,2,8000,0.14780901537793073,0.22114405719834265,0.5862295147186748,0.5724487619360974,0.5511954953953528,3.915414571762085
62,19,1,0,8000,0.13835427535193565,0.21954230866379051,0.5410308148832069,0.5718738251893525,0.5269366364210933,4.022411346435547
63,13,4,3,8000,0.13967501802081736,0.21798710284991965,0.5702843455436908,0.6106503005014225,0.5828597051854567,4.40608549118042
64,15,2,3,8000,0.14555728834270246,0.21702448741016958,0.5873406057396605,0.6253334702324936,0.5442884550411283,5.109837055206299
65,17,2,1,8000,0.1439830368270925,0.21731877458867693,0.613157824696035,0.4856276774134844,0.5705418161265036,3.7311458587646484
66,14,2,4,8000,0.14891019993105595,0.21567585301725342,0.5479939690181496,0.5265001024024014,0.5391637636283825,5.394672870635986
67,18,1,1,8000,0.14790138021127971,0.21491798446742888,0.5345635371638754,0.577625165625882,0.5556003995821517,4.555210590362549
68,18,0,2,8000,0.13974796420180324,0.2138300268745311,0.5517924655628785,0.5167393223993971,0.5273155962234325,5.691308259963989
69,18,1,1,8000,0.14278907124430198,0.21398479083567276,0.5587536106823784,0.4956827528293294,0.5706140639175142,4.027456045150757
70,16,2,2,8000,0.13584870569787638,0.21283862431668188,0.5061569470476689,0.5658246831229266,0.5098354935114071,5.048087120056152
71,14,1,5,8000,0.13522960773902348,0.2116983837148615,0.513077258386939,0.5952261052685633,0.5576037164039616,6.53451943397522
72,15,0,5,8000,0.1308992890060033,0.21030557328340196,0.5806888115388861,0.4904844175186645,0.586531341291482,5.679160833358765
73,19,0,1,8000,0.12981561413610082,0.21012400941319972,0.5639378474691304,0.6058813239852758,0.5751645580623733,5.1453728675842285
74,14,4,2,8000,0.14351339164431431,0.21068866506498227,0.5700615808483633,0.6783522733158012,0.708703216852088,4.979681015014648
75,14,1,5,8000,0.1372234530808392,0.2101282923496358,0.5971061684501765,0.567347282469507,0.5594835423940177,5.301004886627197
76,18,0,2,8000,0.14135373262914766,0.21084417665854535,0.5799506450073196,0.5736364624383419,0.4998161764812302,4.826208829879761
77,17,1,2,8000,0.1350606590522496,0.21044834063353252,0.598518948112242,0.4905488761305745,0.5400937604078293,4.199914216995239
78,16,3,1,8000,0.1460299333292859,0.21021428033743356,0.5786384380745421,0.5933126891113454,0.5148168011093983,4.510808944702148
79,20,0,0,8000,0.1459566935203402,0.2101776852691059,0.539747801547399,0.48243255984588973,0.5794180090369719,3.7165398597717285
80,14,1,5,8000,0.14666744285508032,0.2090318701712851,0.5499895685388532,0.514521386958533,0.5080078795534346,6.186434507369995
81,12,0,8,8000,0.14070163344144815,0.20822450109668358,0.5677382456535117,0.5601830138772806,0.5650608871216578,8.799449920654297
82,19,0,1,8000,0.1437679150654524,0.20737612061480656,0.5136984468449102,0.629897173058251,0.5046300847742908,4.362464427947998
83,19,1,0,8000,0.1451608616120821,0.20725033222254746,0.5433679267211161,0.5550362018205691,0.5761589625853378,3.834731340408325
84,18,1,1,8000,0.13739925296243957,0.20651940302037167,0.5668416145802752,0.544333587586468,0.6058587525239595,3.5110318660736084
85,16,1,3,8000,0.14017141168094285,0.20602130402979077,0.5291608803351899,0.5579881909523047,0.533835003544819,4.739592790603638
86,19,0,1,8000,0.13817477266471365,0.20515471247088957,0.5681600498869547,0.5113234010968134,0.5399189706994805,3.4707884788513184
87,18,1,1,8000,0.1471618247111545,0.2030680959575489,0.545503705182554,0.5572466333533922,0.5568399006173136,3.9501349925994873
88,13,0,7,8000,0.14197059514395877,0.20030956303436614,0.5482857352352868,0.5204109789315422,0.5325865778282138,7.303908824920654
89,18,0,2,8000,0.1370988632844206,0.20054104612217105,0.561407027024691,0.5649633004519276,0.5357014970019236,4.825978755950928
90,16,3,1,8000,0.13480114029225596,0.19964464300113413,0.5518687878014569,0.5377621357439276,0.4794862078016567,3.65197491645813
91,19,1,0,8000,0.14882959447507016,0.1989764865404941,0.5071631140314067,0.49645725673614294,0.548437885190506,3.083449125289917
92,16,0,4,8000,0.13428891888424133,0.19737362721693816,0.5710796863950605,0.558394513093083,0.5162443783563296,5.314639091491699
93,15,0,5,8000,0.14261322356158437,0.19540162824632437,0.5512894373605671,0.6131961503530466,0.5499806208482076,5.043848276138306
94,14,1,5,8000,0.13701753184527796,0.1935717111428752,0.5298445669153469,0.47423001992382774,0.5467933369533083,5.732778787612915
95,18,0,2,8000,0.13647064923677393,0.19248515833741703,0.5410742066121002,0.6310300883316854,0.5056086596813613,4.096368312835693
96,17,0,3,8000,0.13284006342379304,0.19108304862938436,0.5290021283072381,0.6280390691604989,0.5277737583442017,5.178100109100342
97,17,0,3,8000,0.13923109727006402,0.1894028372438862,0.5969479561498781,0.5476774470222052,0.5552140379004629,4.2823522090911865
98,17,1,2,8000,0.1393104099227151,0.18758281601790378,0.5201257717322275,0.5172274322300366,0.5464538304853491,4.2708165645599365
99,20,0,0,8000,0.1266087779158332,0.18583257492143931,0.566009907236856,0.5350863292493692,0.45320632713589254,3.686079502105713
100,15,2,3,8000,0.1357873335248868,0.18481162449934943,0.5586679662986203,0.5038738110772002,0.5205044524359687,5.627562999725342
101,14,1,5,8000,0.13033350945735678,0.18262636774425228,0.5439425293500686,0.5704499008339529,0.5166339244777547,5.636565446853638
102,16,0,4,8000,0.12375147587889593,0.18016250518074187,0.5547407573975445,0.5219000880628565,0.5978552079983726,6.0320611000061035
103,16,1,3,8000,0.13053547171911156,0.1795342629492705,0.6089590974743923,0.6102513398719484,0.5817378828099148,5.780979156494141
104,17,1,2,8000,0.12829903673755338,0.1793526672826222,0.5570939777491621,0.5463282830762377,0.5534341278097838,4.337897539138794
105,16,0,4,8000,0.13200248520167276,0.17840238160050784,0.5258874032277694,0.5748985417755972,0.5436013575347929,4.849563360214233
106,18,0,2,8000,0.12970076269353795,0.17765457557610492,0.5865091791832355,0.6064202878371661,0.5021364615436559,5.52081561088562
107,17,1,2,8000,0.12776153274674226,0.17717651273048643,0.5394477765819888,0.6244064418059562,0.5651770888663069,4.259491205215454
108,17,0,3,8000,0.1332396632975269,0.1753980974352343,0.5985292000552106,0.5853429683904153,0.5938646273974084,4.678082704544067
109,13,1,6,8000,0.12777654696781787,0.17416577047050782,0.5784394582609028,0.5276473812081046,0.528030182761928,5.717989921569824
110,18,1,1,8000,0.12442983544458103,0.17448922521192914,0.5932629081821684,0.5105399747901098,0.5499373022731493,4.069960594177246
111,17,0,3,8000,0.12206100407244526,0.17298275091888776,0.5466281419478808,0.5504422542287062,0.6498753755970487,5.878059387207031
112,17,1,2,8000,0.12988822534076622,0.17249267458596657,0.5214129364957849,0.5952905164027039,0.5256938439817889,4.689409494400024
113,20,0,0,8000,0.11866559497206577,0.17066026406689755,0.5976735041202558,0.5465455451945734,0.5255934749889819,3.975381851196289
114,13,0,7,8000,0.12315697976123063,0.1694510042436377,0.5833682548909733,0.5279135429243439,0.509306373647065,7.590570449829102
115,17,1,2,8000,0.12148528238864842,0.1698051907305596,0.5380440487001689,0.6057831287815606,0.5460424739839936,4.144737958908081
116,18,1,1,8000,0.1226103849322025,0.17046907945115278,0.533216027714073,0.5739017147735572,0.5346945023718667,3.338580846786499
117,19,0,1,8000,0.12427314147190589,0.16852182881762087,0.5397713105413845,0.5382407742569885,0.5672171467219282,3.577566385269165
118,17,1,2,8000,0.12306333444865285,0.1691678188251074,0.5627612728363225,0.5527332853987886,0.5659896542450229,4.104971170425415
119,17,1,2,8000,0.13040615889763232,0.16807948081716537,0.5564908466499345,0.605438337698572,0.5811798216011883,4.560603618621826
120,15,3,2,8000,0.12619666004369215,0.1695177338717445,0.5743011724011657,0.5089501141673802,0.5483187069872398,4.782312870025635
121,16,0,4,8000,0.11455561760409598,0.16898723272988742,0.5646862237230282,0.47606996204968294,0.5372102601145068,4.523687124252319
122,19,0,1,8000,0.11718460808015368,0.17016646164281504,0.5679671414170542,0.5802630875589,0.6065544477386954,3.558135509490967
123,17,1,2,8000,0.12272894416590562,0.1708387498441126,0.5892534651978715,0.5027090582425172,0.5746286897144459,4.944537162780762
124,18,2,0,8000,0.1077463971832018,0.16985024225608605,0.5806801810297214,0.5877026983898386,0.5469442420333978,3.836421489715576
125,18,1,1,8000,0.11066848600993566,0.16907565458280066,0.6023064344392534,0.5798971135314221,0.5714665207785246,4.040919780731201
126,18,0,2,8000,0.11425735153085524,0.1686651826481793,0.549749965108741,0.609969854023292,0.4882148209248169,4.6766037940979
127,17,0,3,8000,0.10799016056911123,0.16667132598881731,0.5455699133967227,0.6112942811424116,0.5670650178139129,4.4062230587005615
128,18,0,2,8000,0.10785074896524671,0.1674250116810311,0.5335951274724602,0.5460026707756158,0.5303806513999993,3.6834726333618164
129,17,1,2,8000,0.11083513990622335,0.16794394844206753,0.560433188087255,0.5724989478963337,0.49936275081642967,4.187340974807739
130,18,2,0,8000,0.10723242040454699,0.16638797461838678,0.5014234249501934,0.5155696632349844,0.5290167840302149,2.706448554992676
131,18,2,0,8000,0.11843408057809998,0.1661095580905814,0.5883843939659829,0.5865897311562419,0.5377236431262162,3.7296602725982666
132,19,0,1,8000,0.12105347649161538,0.1654759125670519,0.5295545087876667,0.5842539684674888,0.5603704757131669,4.0221662521362305
133,17,0,3,8000,0.11041711419803914,0.16628216567641316,0.5421274389066096,0.5536877597962693,0.5758929711841478,4.215197563171387
134,18,0,2,8000,0.10664567673219665,0.16533904472796063,0.5485202367146335,0.5839370749346722,0.5402154412292914,4.674853801727295
135,16,0,4,8000,0.10246093476852954,0.16451748614781353,0.5550140419542214,0.5560686721658464,0.5392081605797747,4.445788383483887
136,14,1,5,8000,0.102176760834183,0.16275541055292458,0.49325728192336166,0.5231336577155957,0.5745003741479332,5.781779527664185
137,15,1,4,8000,0.10336647010285911,0.1618183430254808,0.5203879257376022,0.5000729913532868,0.5399702451572435,4.031386375427246
138,16,0,4,8000,0.10435457807876891,0.1599988695808789,0.5679579721908684,0.5865941616226189,0.4861532120471706,5.408681392669678
139,20,0,0,8000,0.10063490118735599,0.15947841988888292,0.5860996060442479,0.6035700685442604,0.530664204381795,3.039801836013794
140,20,0,0,8000,0.09777558727222187,0.15900866615447168,0.5681575893431507,0.5220754847150126,0.5607683938372519,3.0379655361175537
141,18,0,2,8000,0.09613823670825092,0.15842445720574516,0.5376858978894961,0.565387097065969,0.520039703729892,3.9620280265808105
142,20,0,0,8000,0.09675408230978359,0.15762851496655958,0.522881451469258,0.4730617835291468,0.4947050073980468,2.8541550636291504
143,18,0,2,8000,0.09367972619514027,0.15655296873110935,0.5284069194880441,0.5259392909354055,0.5332769408229078,3.8694138526916504
144,19,1,0,8000,0.09404269058623684,0.15639512119386284,0.5268299020378725,0.6126434183669907,0.5896560855980074,3.6694300174713135
145,16,3,1,8000,0.09888970756933942,0.15566703660690415,0.5043102385783522,0.5431795923849301,0.5760808126869753,4.137117385864258
146,17,2,1,8000,0.09732123734007185,0.15566129815061194,0.5681156105216322,0.6444995423916045,0.564671524597974,4.821759223937988
147,18,2,0,8000,0.1049913097104428,0.15542871893490381,0.51629838266971,0.45677982412123364,0.5786326667008823,5.242198467254639
148,17,2,1,8000,0.10649450370398475,0.15552156372771275,0.5366436554626055,0.5138452792762875,0.46216436175283687,5.898418664932251
149,19,1,0,8000,0.10689275894197008,0.15464837143491553,0.5854355960162899,0.6583015399738886,0.47011559791410107,4.2685487270355225
150,17,2,1,8000,0.10241629761772687,0.15473548964203002,0.5056666980334843,0.5991557671490214,0.5352967507572438,5.2115478515625
151,19,0,1,8000,0.10382870232733095,0.15416747036226416,0.5745314449206702,0.6456652634727527,0.521582413929826,4.4843714237213135
152,16,2,2,8000,0.10245159568021078,0.15343549448387542,0.5876479314997388,0.5919963660812135,0.5617481948284555,4.81122612953186
153,18,1,1,8000,0.09957489199771938,0.15297404888645982,0.5560133079418105,0.6185816501086977,0.5475893579028058,3.2822182178497314
154,20,0,0,8000,0.11065485065663772,0.15262813597175565,0.5330611461443833,0.5243291833647146,0.46732259677374444,3.1468260288238525
155,18,0,2,8000,0.10862466390600936,0.15178159945250883,0.5560582576678609,0.5220889465074524,0.5215335627580655,3.735771656036377
156,20,0,0,8000,0.10488995131514328,0.1519207042485647,0.5452034485743209,0.5365554973633324,0.5225640589548223,3.375441312789917
157,18,1,1,8000,0.10322144013522776,0.15143449039527654,0.5301137012430153,0.5643499185744677,0.5149000319445927,3.5393645763397217
158,19,1,0,8000,0.09722642719073848,0.15033474314423328,0.5361573449881452,0.535801820934579,0.48008849096494355,3.3659555912017822
159,19,0,1,8000,0.0988323320153093,0.14941087124408406,0.5827890563854758,0.5657532444303182,0.5578388883588075,3.485534191131592
160,20,0,0,8000,0.1036556140172581,0.149286394958789,0.5581920358753953,0.5485538515304789,0.49916448869207014,2.8510854244232178
161,17,3,0,8000,0.11013625062504619,0.15001636044645586,0.5776549936162945,0.5651361958706047,0.556235133935357,3.331749200820923
162,18,1,1,8000,0.10594062936833654,0.14850488014943208,0.5629224957683263,0.5841651005807931,0.5362397805088613,4.078906774520874
163,16,1,3,8000,0.1046727566377725,0.15004042476266832,0.5708914671360196,0.5529652089142251,0.5394000396468295,5.630406141281128
164,17,0,3,8000,0.10694782110415667,0.1488471850812705,0.5312783344669417,0.5073518061494107,0.48567149660209186,4.254228830337524
165,18,0,2,8000,0.09600065790891667,0.14866213880082121,0.5294226631474518,0.5764000221376193,0.5535475734880659,5.1616315841674805
166,18,2,0,8000,0.09624389285828239,0.14787699049621658,0.5224329588734123,0.5093759595307464,0.5747996578362945,3.199169635772705
167,17,1,2,8000,0.10711342476735096,0.14958670031308963,0.5481389065234549,0.5628633617452345,0.523453258134746,5.5497825145721436
168,19,0,1,8000,0.10202634742897619,0.1488094074901804,0.5612111530143401,0.5774151559195726,0.4589214404521954,4.578947067260742
169,19,0,1,8000,0.09635286002712629,0.14856719167173443,0.5591135372026813,0.5500000817533298,0.5723860853275261,5.844810962677002
170,18,2,0,8000,0.10477960649005258,0.148565628649873,0.5710227297628951,0.5444315062754451,0.5799076636682896,3.759347915649414
171,20,0,0,8000,0.09978096713830177,0.14697426538688838,0.5629676672410382,0.5644413548474335,0.5117687120218138,3.030517339706421
172,18,1,1,8000,0.1089812249568735,0.14821814331373773,0.517557499040937,0.494426247428001,0.556220366425231,5.096092700958252
173,13,2,5,8000,0.10244578673343391,0.1477034993114324,0.5832239195324421,0.48389189756362005,0.4754418388656108,6.222928285598755
174,19,1,0,8000,0.11170459317882209,0.14732525223243617,0.5338734338279749,0.5465602999544119,0.5329117678626071,3.358956813812256
175,17,0,3,8000,0.1011310466097239,0.1460054765402274,0.5167201690901755,0.5680980975455937,0.5318004664158752,3.9900059700012207
176,17,1,2,8000,0.10105346993459345,0.1449982026350964,0.5545546203283241,0.5264121777537578,0.5310240128676244,4.618978261947632
177,19,0,1,8000,0.10657810262231313,0.14535160927180468,0.5524528881033182,0.6045516989687812,0.5588194822154585,3.413151264190674
178,18,1,1,8000,0.10143035422991746,0.14436779331978955,0.5255216101182438,0.5304460389105929,0.40123797923946025,3.1462459564208984
179,19,0,1,8000,0.10199341276188087,0.14375502240597332,0.5909661025440807,0.5797361996416772,0.546548142647683,4.167577266693115
180,20,0,0,8000,0.09957834093580889,0.14344617443231641,0.542376334130156,0.5488463875388176,0.4914163031366145,3.147104024887085
181,19,1,0,8000,0.09192761947492172,0.1433243106335852,0.5381859240303437,0.5444517570725986,0.5682678555178874,3.217660903930664
182,16,0,4,8000,0.09753035313910405,0.14278596986654357,0.5892743188778085,0.6111829922057788,0.5645506778550246,5.9257543087005615
183,19,0,1,8000,0.09419857613139102,0.142337345428192,0.5356712692791715,0.5601826495110311,0.51095538259478,3.1119656562805176
184,20,0,0,8000,0.09335887713277069,0.14110593407170502,0.5248751354389861,0.5554628912826597,0.5679760263343582,2.9405086040496826
185,19,0,1,8000,0.09046369581350798,0.1408714031453351,0.5277904986505185,0.6338488607577235,0.6033328335888222,3.7401487827301025
186,19,1,0,8000,0.09750703024616383,0.14003419048662877,0.51796549786825,0.6056658937367221,0.5179943727896766,2.813969373703003
187,17,2,1,8000,0.09829621531927141,0.13925727944226907,0.6018619177856911,0.5663758601579706,0.5196418323214389,3.663362979888916
188,18,1,1,8000,0.09433160546258386,0.13859466286965086,0.5285645177644126,0.5555621548312016,0.5203922748848312,3.427501916885376
189,17,1,2,8000,0.09437704703646506,0.13804456987477925,0.561709803131631,0.6147726198740047,0.5892684308744915,4.843074321746826
190,15,0,5,8000,0.10587851712115419,0.13791263750445165,0.5552274133639288,0.5342298685248791,0.5880691646405584,6.353759527206421
191,18,1,1,8000,0.09169435699647294,0.13687115179514983,0.5613955435773548,0.5743344448559535,0.6233170682641045,3.4810123443603516
192,19,1,0,8000,0.09875570049223487,0.13738894677776667,0.5431721795470466,0.565431994103975,0.48653419358028877,3.395055055618286
193,18,1,1,8000,0.0916798155301522,0.1360803964789893,0.5358234597727364,0.6576267629848331,0.5688429844615114,3.7684450149536133
194,17,2,1,8000,0.08692241217682005,0.1363131164406033,0.5566532269635703,0.5911393377416325,0.5159035898574196,4.211890459060669
195,18,2,0,8000,0.09376360584219862,0.13879243147501666,0.48968007273315856,0.5483657381061884,0.5878906287826096,3.44433331489563
196,17,2,1,8000,0.09551676483101655,0.13740054316940953,0.5313569795456502,0.5502429491922497,0.47468256049516894,3.79923152923584
197,17,1,2,8000,0.09387076944358153,0.1369007925631641,0.5454632202025084,0.5419440852521438,0.49800544043534817,4.339623689651489
198,17,0,3,8000,0.09687240702184084,0.13699540724949305,0.506399397800401,0.5955238285389429,0.5434941963571274,5.827448129653931
199,15,3,2,8000,0.10062088013171351,0.13990994526257303,0.5086416021256768,0.5019552048620737,0.632065604575088,5.3311991691589355
200,18,1,1,8000,0.10437855028149884,0.13961676526252184,0.5239423720309737,0.5935920208105958,0.5391704685936893,4.215134382247925
201,17,2,1,8000,0.10841530600101641,0.14089970520291004,0.5500295007893161,0.5805689431109361,0.4932403091712567,4.45644998550415
202,13,4,3,8000,0.10990948990046082,0.140900056125404,0.5722229314652743,0.5370172039570884,0.5077436779886764,4.996743440628052
203,20,0,0,8000,0.11235242361748188,0.14115659079377452,0.5637862723106979,0.48942617288497864,0.46120925171842625,3.602447748184204
204,17,0,3,8000,0.11355598846711673,0.14214912725945303,0.5531924576436481,0.559239668710624,0.5638875530198566,4.940183162689209
205,19,1,0,8000,0.10962452866088768,0.14201250389190076,0.5979877487122871,0.6086993295888063,0.5717728974712837,2.970132827758789
206,16,2,2,8000,0.1151258640087976,0.1438172289781161,0.537049942942133,0.5896302889944921,0.5219297809394143,4.418508529663086
207,16,1,3,8000,0.11608768173145356,0.1440038070026952,0.5948759391389751,0.5830980384863764,0.5703639604164041,5.521164417266846
208,16,2,2,8000,0.10919150308026063,0.14434926152024527,0.5330592803718247,0.5514424441642882,0.5623751417787554,4.573303461074829
209,18,2,0,8000,0.11580543492724606,0.14515060122310333,0.6235629711783023,0.5896023006889639,0.4997523474207572,3.3248445987701416
210,17,1,2,8000,0.1057198816583101,0.14552677705333547,0.5693479001148942,0.5216396849367831,0.5560594508133525,4.083201885223389
211,18,1,1,8000,0.10745050154197132,0.14562751175700286,0.5924788010713731,0.559352023245043,0.6092686486407285,3.9697086811065674
212,17,2,1,8000,0.11459927903347147,0.14739557642413229,0.5688671855320913,0.6076101524729048,0.5035531605934045,3.576775550842285
213,19,0,1,8000,0.11498923542064213,0.14752719009908827,0.5807288440798545,0.5752636157285937,0.5568988334888118,3.4539592266082764
214,19,0,1,8000,0.10879833660092622,0.1467620214937874,0.5684950048869253,0.5761866369836433,0.5525315027117249,3.6140007972717285
215,19,0,1,8000,0.11289735609115832,0.14650240164318262,0.5055317017213099,0.6499906134886105,0.5392307921502322,3.897597551345825
216,17,1,2,8000,0.11445117832820519,0.14683477223901512,0.5596567512646178,0.522385333247643,0.5453783052923132,4.389033317565918
217,20,0,0,8000,0.11179380874904336,0.14691265161799003,0.5623648331409747,0.5542122310881221,0.5183905661884132,3.3645827770233154
